"CN","PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","CONDID","COND_STATUS_CD","COND_NONSAMPLE_REASN_CD","RESERVCD","OWNCD","OWNGRPCD","FORINDCD","ADFORCD","FORTYPCD","FLDTYPCD","MAPDEN","STDAGE","STDSZCD","FLDSZCD","SITECLCD","SICOND","SIBASE","SISP","STDORGCD","STDORGSP","PROP_BASIS","CONDPROP_UNADJ","MICRPROP_UNADJ","SUBPPROP_UNADJ","MACRPROP_UNADJ","SLOPE","ASPECT","PHYSCLCD","GSSTKCD","ALSTKCD","DSTRBCD1","DSTRBYR1","DSTRBCD2","DSTRBYR2","DSTRBCD3","DSTRBYR3","TRTCD1","TRTYR1","TRTCD2","TRTYR2","TRTCD3","TRTYR3","PRESNFCD","BALIVE","FLDAGE","ALSTK","GSSTK","FORTYPCDCALC","HABTYPCD1","HABTYPCD1_PUB_CD","HABTYPCD1_DESCR_PUB_CD","HABTYPCD2","HABTYPCD2_PUB_CD","HABTYPCD2_DESCR_PUB_CD","MIXEDCONFCD","VOL_LOC_GRP","SITECLCDEST","SITETREE_TREE","SITECL_METHOD","CARBON_DOWN_DEAD","CARBON_LITTER","CARBON_SOIL_ORG","CARBON_STANDING_DEAD","CARBON_UNDERSTORY_AG","CARBON_UNDERSTORY_BG","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE","SOIL_ROOTING_DEPTH_PNW","GROUND_LAND_CLASS_PNW","PLANT_STOCKABILITY_FACTOR_PNW","STND_COND_CD_PNWRS","STND_STRUC_CD_PNWRS","STUMP_CD_PNWRS","FIRE_SRS","GRAZING_SRS","HARVEST_TYPE1_SRS","HARVEST_TYPE2_SRS","HARVEST_TYPE3_SRS","LAND_USE_SRS","OPERABILITY_SRS","STAND_STRUCTURE_SRS","NF_COND_STATUS_CD","NF_COND_NONSAMPLE_REASN_CD","CANOPY_CVR_SAMPLE_METHOD_CD","LIVE_CANOPY_CVR_PCT","LIVE_MISSING_CANOPY_CVR_PCT","NBR_LIVE_STEMS","OWNSUBCD","INDUSTRIALCD_FIADB","RESERVCD_5","ADMIN_WITHDRAWN_CD","CHAINING_CD","LAND_COVER_CLASS_CD","AFFORESTATION_CD","PREV_AFFORESTATION_CD","DWM_FUELBED_TYPCD"
"214053583020004","196516286020004",2002,66,1,10,66076,2,1,,0,46,40,,,987,987,1,5,3,1,6,,,,0,,"SUBP",.25,.25,.25,,15,200,,1,1,0,,,,,,0,,,,,,,27.2686,5,120.0002,120.0002,987,"","","","","","","","S26LPI",6,,6,,,,,,,"",2014-04-26,"489998","",2015-01-12,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053539020004","196516338020004",2002,66,1,10,66077,1,2,,0,32,30,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,20,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-04-26,"489998","",2014-11-25,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053509020004","196516285020004",2002,66,1,10,66078,1,2,,0,32,30,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,20,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-04-26,"489998","",2014-11-25,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053538020004","196516284020004",2002,66,1,10,66079,1,1,,1,24,20,,,987,987,1,20,2,2,6,,,,0,,"SUBP",.7938,.75,.7938,,30,173,,3,3,0,,,,,,0,,,,,,,74.6613,20,42.1139,42.1139,987,"","","","","","","","S26LPI",6,,6,,,,,,,"",2014-04-26,"489998","",2015-01-12,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,1,,,,,,""
"214053537020004","196516284020004",2002,66,1,10,66079,2,2,,1,24,20,,,,,,,,,,,,,,,"SUBP",.2062,.25,.2062,,,,,,,,,,,,,,,,,,,32,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-04-26,"489998","",2014-11-25,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,1,,,,,,""
"214053500020004","196516337020004",2002,66,1,10,66084,1,1,,0,32,30,,,987,987,1,30,2,2,6,,,,0,,"SUBP",1,1,1,,0,0,,2,2,0,,,,,,0,,,,,,,120.8335,30,73.261,73.261,987,"","","","","","","","S26LPI",6,,6,,,,,,,"",2014-04-26,"489998","",2015-01-12,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053579020004","196516276020004",2002,66,1,10,66085,1,1,,0,46,40,,,987,987,1,10,3,1,6,,,,0,,"SUBP",1,1,1,,25,32,,1,1,0,,,,,,0,,,,,,,95.842,10,120.0007,120.0007,987,"","","","","","","","S26LPI",6,,6,,,,,,,"",2014-04-26,"489998","",2015-01-12,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053573020004","196516275020004",2002,66,1,10,66086,1,2,,0,46,40,,,,,,,,,,,,,,,"SUBP",.528654,.5,.528654,,,,,,,,,,,,,,,,,,,33,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-04-26,"489998","",2014-11-25,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053572020004","196516275020004",2002,66,1,10,66086,2,2,,0,46,40,,,,,,,,,,,,,,,"SUBP",.471346,.5,.471346,,,,,,,,,,,,,,,,,,,20,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-04-26,"489998","",2014-11-25,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053585020004","196516336020004",2002,66,1,10,66087,1,2,,0,46,40,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,31,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-04-26,"489998","",2014-11-25,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053523020004","196516282020004",2002,66,1,10,66088,1,1,,0,32,30,,,987,987,1,10,3,2,6,,,,0,,"SUBP",1,1,1,,0,0,,2,2,0,,,,,,0,,,,,,,52.1716,10,71.2609,71.2609,987,"","","","","","","","S26LPI",6,,6,,,,,,,"",2014-04-26,"489998","",2015-01-12,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053577020004","196516271020004",2002,66,1,10,66092,1,1,,0,46,40,,,987,987,1,18,3,1,6,,,,0,,"SUBP",.555476,.5,.555476,,0,0,,3,3,0,,,,,,0,,,,,,,50.4812,18,50.4712,50.4712,987,"","","","","","","","S26LPI",6,,6,,,,,,,"",2014-04-26,"489998","",2015-01-12,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053578020004","196516271020004",2002,66,1,10,66092,2,2,,0,46,40,,,,,,,,,,,,,,,"SUBP",.444524,.5,.444524,,,,,,,,,,,,,,,,,,,33,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-04-26,"489998","",2014-11-25,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053512020004","196516335020004",2002,66,1,10,66093,1,2,,0,46,40,,,,,,,,,,,,,,,"SUBP",.75,.75,.75,,,,,,,,,,,,,,,,,,,20,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-04-26,"489998","",2014-11-25,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053513020004","196516335020004",2002,66,1,10,66093,2,1,,0,46,40,,,987,987,1,30,1,2,6,,,,0,,"SUBP",.25,.25,.25,,70,262,,1,1,0,,,,,,0,,,,,,,178.0297,30,103.963,103.963,987,"","","","","","","","S26LPI",6,,6,,,,,,,"",2014-04-26,"489998","",2015-01-12,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053564020004","196516274020004",2002,66,1,10,66094,1,2,,1,24,20,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,20,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-04-26,"489998","",2014-11-25,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,1,,,,,,""
"214053552020004","196516324020004",2002,66,1,10,66095,1,2,,1,24,20,,,,,,,,,,,,,,,"SUBP",.385409,.5,.385409,,,,,,,,,,,,,,,,,,,32,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-04-26,"489998","",2014-11-25,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,1,,,,,,""
"214053553020004","196516324020004",2002,66,1,10,66095,2,1,,1,24,20,,,987,987,1,40,2,2,6,,,,0,,"SUBP",.081793,0,.081793,,0,0,,5,5,0,,,,,,0,,,,,,,0,40,0,0,987,"","","","","","","","S26LPI",6,,6,,,,,,,"",2014-04-26,"489998","",2015-01-12,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,1,,,,,,""
"214053554020004","196516324020004",2002,66,1,10,66095,3,2,,1,24,20,,,,,,,,,,,,,,,"SUBP",.532798,.5,.532798,,,,,,,,,,,,,,,,,,,31,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-04-26,"489998","",2014-11-25,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,1,,,,,,""
"214053497020004","196516334020004",2002,66,1,10,66099,1,2,,0,46,40,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,20,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-04-26,"489998","",2014-11-25,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053518020004","196516272020004",2002,66,1,10,66100,1,1,,0,46,40,,,989,989,1,5,3,1,6,,,,0,,"SUBP",.558616,.5,.558616,,0,0,,3,3,80,1999,0,,,,0,,,,,,,6.7297,5,53.7043,53.7043,989,"","","","","","","","S26LPI",6,,6,,,,,,,"",2014-04-26,"489998","",2015-01-12,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053517020004","196516272020004",2002,66,1,10,66100,2,1,,0,46,40,,,987,987,1,20,3,2,6,,,,0,,"SUBP",.441384,.5,.441384,,10,180,,3,3,0,,,,,,0,,,,,,,33.9638,20,46.2756,46.2756,987,"","","","","","","","S26LPI",6,,6,,,,,,,"",2014-04-26,"489998","",2015-01-12,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053533020004","196516273020004",2002,66,1,10,66101,1,1,,0,46,40,,,987,987,1,30,2,3,6,,,,0,,"SUBP",.616674,.5,.616674,,0,0,,2,2,0,,,,,,0,,,,,,,215.2768,30,89.9917,89.9917,987,"","","","","","","","S26LPI",6,,6,,,,,,,"",2014-04-26,"489998","",2015-01-12,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053534020004","196516273020004",2002,66,1,10,66101,2,2,,0,46,40,,,,,,,,,,,,,,,"SUBP",.133326,.25,.133326,,,,,,,,,,,,,,,,,,,33,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-04-26,"489998","",2014-11-25,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053532020004","196516273020004",2002,66,1,10,66101,3,2,,0,46,40,,,,,,,,,,,,,,,"SUBP",.25,.25,.25,,,,,,,,,,,,,,,,,,,20,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-04-26,"489998","",2014-11-25,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053494020004","196516333020004",2002,66,1,10,66102,1,2,,0,46,40,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,31,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-04-26,"489998","",2014-11-25,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053611020004","196516323020004",2002,66,1,10,66103,1,1,,1,24,20,,,985,985,1,50,3,2,6,,,,0,,"SUBP",.738778,.75,.738778,,40,120,,2,2,0,,,,,,0,,,,,,,15.3706,50,66.5714,66.5714,985,"","","","","","","","S26LPI",6,,6,,,,,,,"",2014-04-26,"489998","",2015-01-12,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,1,,,,,,""
"214053610020004","196516323020004",2002,66,1,10,66103,2,2,,1,24,20,,,,,,,,,,,,,,,"SUBP",.261222,.25,.261222,,,,,,,,,,,,,,,,,,,20,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-04-26,"489998","",2014-11-25,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,1,,,,,,""
"214053589020004","196516314020004",2002,66,1,10,66104,1,1,,0,46,40,,,987,987,1,40,1,2,6,,,,0,,"SUBP",.5,.5,.5,,0,0,,3,3,0,,,,,,0,,,,,,,111.6208,40,56.4938,56.4938,987,"","","","","","","","S26LPI",6,,6,,,,,,,"",2014-07-23,"489998","",2015-01-12,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053588020004","196516314020004",2002,66,1,10,66104,2,2,,0,46,40,,,,,,,,,,,,,,,"SUBP",.5,.5,.5,,,,,,,,,,,,,,,,,,,31,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-07-23,"489998","",2014-11-25,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053593020004","196516332020004",2002,66,1,10,66108,1,4,,0,31,30,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-04-26,"489998","",2014-11-25,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053545020004","196516283020004",2002,66,1,10,66109,1,2,,0,46,40,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,20,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-04-26,"489998","",2014-11-25,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053587020004","196516322020004",2002,66,1,10,66110,1,1,,1,24,20,,,987,987,1,50,2,3,6,,,,0,,"SUBP",1,1,1,,40,70,,2,2,40,9999,0,,,,0,,,,,,,148.63,50,65.4984,65.4984,987,"","","","","","","","S26LPI",6,,6,,,,,,,"",2014-04-26,"489998","",2015-01-12,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,1,,,,,,""
"214053511020004","196516331020004",2002,66,1,10,66114,1,1,,0,46,40,,,987,987,1,30,3,2,6,,,,0,,"SUBP",1,1,1,,0,0,,2,2,0,,,,,,0,,,,,,,70.2985,30,84.7569,84.7569,987,"","","","","","","","S26LPI",6,,6,,,,,,,"",2014-04-26,"489998","",2015-01-12,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053566020004","196516320020004",2002,66,1,10,66115,1,2,,0,32,30,,,,,,,,,,,,,,,"SUBP",.437297,.25,.437297,,,,,,,,,,,,,,,,,,,32,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-04-26,"489998","",2014-11-25,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053567020004","196516320020004",2002,66,1,10,66115,2,2,,0,46,40,,,,,,,,,,,,,,,"SUBP",.453922,.5,.453922,,,,,,,,,,,,,,,,,,,31,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-04-26,"489998","",2014-11-25,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053568020004","196516320020004",2002,66,1,10,66115,3,1,,0,46,40,,,989,989,1,20,3,1,6,,,,0,,"SUBP",.108781,.25,.108781,,0,0,,1,1,0,,,,,,0,,,,,,,147.2582,20,115.0407,115.0407,989,"","","","","","","","S26LPI",6,,6,,,,,,,"",2014-04-26,"489998","",2015-01-12,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053535020004","196516319020004",2002,66,1,10,66116,1,2,,0,46,40,,,,,,,,,,,,,,,"SUBP",.94469,1,.94469,,,,,,,,,,,,,,,,,,,20,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-04-26,"489998","",2014-11-25,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053536020004","196516319020004",2002,66,1,10,66116,2,2,,0,46,40,,,,,,,,,,,,,,,"SUBP",.05531,0,.05531,,,,,,,,,,,,,,,,,,,32,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-04-26,"489998","",2014-11-25,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053576020004","196516330020004",2002,66,1,10,66117,1,2,,0,31,30,,,,,,,,,,,,,,,"SUBP",.75,.75,.75,,,,,,,,,,,,,,,,,,,20,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-04-26,"489998","",2014-11-25,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053575020004","196516330020004",2002,66,1,10,66117,2,1,,0,31,30,,,987,987,1,30,3,2,6,,,,0,,"SUBP",.25,.25,.25,,30,308,,3,3,0,,,,,,0,,,,,,,110.0141,30,51.1857,51.1857,987,"","","","","","","","S26LPI",6,,6,,,,,,,"",2014-04-26,"489998","",2015-01-12,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053496020004","196516321020004",2002,66,1,10,66118,1,1,,0,32,30,,,987,987,1,40,2,2,6,,,,0,,"SUBP",1,1,1,,50,320,,2,2,0,,,,,,0,,,,,,,97.57,40,75.4132,75.4132,987,"","","","","","","","S26LPI",6,,6,,,,,,,"",2014-04-26,"489998","",2015-01-12,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053557020004","196516329020004",2002,66,1,10,66123,1,2,,0,32,30,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,20,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-04-26,"489998","",2014-11-25,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053529020004","196516318020004",2002,66,1,10,66124,1,1,,0,32,30,,,987,987,1,45,1,3,6,,,,0,,"SUBP",.75,.75,.75,,35,12,,2,2,40,2002,30,2000,0,,0,,,,,,,155.9796,45,83.9161,83.9161,987,"","","","","","","","S26LPI",6,,6,,,,,,,"",2014-04-26,"489998","",2015-01-12,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053530020004","196516318020004",2002,66,1,10,66124,2,2,,0,32,30,,,,,,,,,,,,,,,"SUBP",.25,.25,.25,,,,,,,,,,,,,,,,,,,11,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-04-26,"489998","",2014-11-25,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053495020004","196516317020004",2002,66,1,10,66125,1,5,3,0,32,30,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-04-26,"489998","",2014-11-25,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053604020004","196516328020004",2002,66,1,10,66129,1,2,,0,46,40,,,,,,,,,,,,,,,"SUBP",.5,.5,.5,,,,,,,,,,,,,,,,,,,20,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-04-26,"489998","",2014-11-25,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053605020004","196516328020004",2002,66,1,10,66129,2,1,,0,46,40,,,987,987,1,20,3,2,6,,,,0,,"SUBP",.5,.5,.5,,35,100,,3,3,0,,,,,,0,,,,,,,89.4877,20,54.3077,54.3077,987,"","","","","","","","S26LPI",6,,6,,,,,,,"",2014-04-26,"489998","",2015-01-12,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053547020004","196516315020004",2002,66,1,10,66131,1,1,,0,46,40,,,987,987,1,30,3,2,6,,,,0,,"SUBP",.75,.75,.75,,0,0,,2,2,0,,,,,,0,,,,,,,97.1524,30,85.0443,85.0443,987,"","","","","","","","S26LPI",6,,6,,,,,,,"",2014-04-26,"489998","",2015-01-12,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053546020004","196516315020004",2002,66,1,10,66131,2,2,,0,46,40,,,,,,,,,,,,,,,"SUBP",.25,.25,.25,,,,,,,,,,,,,,,,,,,31,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-04-26,"489998","",2014-11-25,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053508020004","196516327020004",2002,66,1,10,66132,1,2,,0,46,40,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,20,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-04-26,"489998","",2014-11-25,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053499020004","196516316020004",2002,66,1,10,66133,1,2,,0,32,30,,,,,,,,,,,,,,,"SUBP",.89668,.75,.89668,,,,,,,,,,,,,,,,,,,20,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-04-26,"489998","",2014-11-25,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053498020004","196516316020004",2002,66,1,10,66133,2,1,,0,32,30,,,987,987,1,30,2,2,6,,,,0,,"SUBP",.10332,.25,.10332,,25,80,,2,2,0,,,,,,0,,,,,,,25.5825,30,67.1277,67.1277,987,"","","","","","","","S26LPI",6,,6,,,,,,,"",2014-04-26,"489998","",2015-01-12,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"214053531020004","196516326020004",2002,66,1,10,66137,1,2,,0,32,30,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,20,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-04-26,"489998","",2014-11-25,"489998",2,1,"","",,,,"",,,,,,,,,,,,,,,,,0,,,,,,""
"290060141489998","290059441489998",2002,66,1,10,66200,1,4,,0,23,20,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-11-25,"489998","",2014-11-26,"489998",2,1,"","",,,,"",,,,,,,,,,,12,0,0,,,,0,,,10,,,""
"290060156489998","290059444489998",2002,66,1,10,66201,1,4,,0,23,20,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-11-25,"489998","",2014-11-26,"489998",2,1,"","",,,,"",,,,,,,,,,,12,0,0,,,,0,,,10,,,""
"290060126489998","290059438489998",2002,66,1,10,66202,1,4,,0,23,20,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-11-25,"489998","",2014-11-26,"489998",2,1,"","",,,,"",,,,,,,,,,,12,0,0,,,,0,,,10,,,""
"290060241489998","290059460489998",2002,66,1,10,66204,1,4,,0,23,20,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-11-25,"489998","",2014-11-26,"489998",2,1,"","",,,,"",,,,,,,,,,,12,0,0,,,,0,,,10,,,""
"290060151489998","290059443489998",2002,66,1,10,66205,1,4,,0,23,20,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-11-25,"489998","",2014-11-26,"489998",2,1,"","",,,,"",,,,,,,,,,,12,0,0,,,,0,,,10,,,""
"290060366489998","290059486489998",2002,66,1,10,66206,1,4,,0,23,20,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-11-25,"489998","",2014-11-26,"489998",2,1,"","",,,,"",,,,,,,,,,,12,0,0,,,,0,,,10,,,""
"290060026489998","290059418489998",2002,66,1,10,66207,1,4,,0,23,20,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-11-25,"489998","",2014-11-26,"489998",2,1,"","",,,,"",,,,,,,,,,,12,0,0,,,,0,,,10,,,""
"290060356489998","290059484489998",2002,66,1,10,66208,1,4,,0,23,20,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-11-25,"489998","",2014-11-26,"489998",2,1,"","",,,,"",,,,,,,,,,,12,0,0,,,,0,,,10,,,""
"290059916489998","290059396489998",2002,66,1,10,66209,1,4,,0,23,20,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-11-25,"489998","",2014-11-26,"489998",2,1,"","",,,,"",,,,,,,,,,,12,0,0,,,,0,,,10,,,""
"290060306489998","290059474489998",2002,66,1,10,66210,1,4,,0,23,20,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-11-25,"489998","",2014-11-26,"489998",2,1,"","",,,,"",,,,,,,,,,,12,0,0,,,,0,,,10,,,""
"290059906489998","290059394489998",2002,66,1,10,66211,1,4,,0,23,20,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-11-25,"489998","",2014-11-26,"489998",2,1,"","",,,,"",,,,,,,,,,,12,0,0,,,,0,,,10,,,""
"290059926489998","290059398489998",2002,66,1,10,66212,1,4,,0,23,20,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-11-25,"489998","",2014-11-26,"489998",2,1,"","",,,,"",,,,,,,,,,,12,0,0,,,,0,,,10,,,""
"290059981489998","290059409489998",2002,66,1,10,66213,1,4,,0,23,20,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-11-25,"489998","",2014-11-26,"489998",2,1,"","",,,,"",,,,,,,,,,,12,0,0,,,,0,,,10,,,""
"290059881489998","290059389489998",2002,66,1,10,66214,1,4,,0,23,20,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-11-25,"489998","",2014-11-26,"489998",2,1,"","",,,,"",,,,,,,,,,,12,0,0,,,,0,,,10,,,""
"290060326489998","290059478489998",2002,66,1,10,66215,1,4,,0,23,20,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S26LPI",,,,,,,,,,"",2014-11-25,"489998","",2014-11-26,"489998",2,1,"","",,,,"",,,,,,,,,,,12,0,0,,,,0,,,10,,,""
