"CN","PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","CONDID","COND_STATUS_CD","COND_NONSAMPLE_REASN_CD","RESERVCD","OWNCD","OWNGRPCD","FORINDCD","ADFORCD","FORTYPCD","FLDTYPCD","MAPDEN","STDAGE","STDSZCD","FLDSZCD","SITECLCD","SICOND","SIBASE","SISP","STDORGCD","STDORGSP","PROP_BASIS","CONDPROP_UNADJ","MICRPROP_UNADJ","SUBPPROP_UNADJ","MACRPROP_UNADJ","SLOPE","ASPECT","PHYSCLCD","GSSTKCD","ALSTKCD","DSTRBCD1","DSTRBYR1","DSTRBCD2","DSTRBYR2","DSTRBCD3","DSTRBYR3","TRTCD1","TRTYR1","TRTCD2","TRTYR2","TRTCD3","TRTYR3","PRESNFCD","BALIVE","FLDAGE","ALSTK","GSSTK","FORTYPCDCALC","HABTYPCD1","HABTYPCD1_PUB_CD","HABTYPCD1_DESCR_PUB_CD","HABTYPCD2","HABTYPCD2_PUB_CD","HABTYPCD2_DESCR_PUB_CD","MIXEDCONFCD","VOL_LOC_GRP","SITECLCDEST","SITETREE_TREE","SITECL_METHOD","CARBON_DOWN_DEAD","CARBON_LITTER","CARBON_SOIL_ORG","CARBON_STANDING_DEAD","CARBON_UNDERSTORY_AG","CARBON_UNDERSTORY_BG","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE","SOIL_ROOTING_DEPTH_PNW","GROUND_LAND_CLASS_PNW","PLANT_STOCKABILITY_FACTOR_PNW","STND_COND_CD_PNWRS","STND_STRUC_CD_PNWRS","STUMP_CD_PNWRS","FIRE_SRS","GRAZING_SRS","HARVEST_TYPE1_SRS","HARVEST_TYPE2_SRS","HARVEST_TYPE3_SRS","LAND_USE_SRS","OPERABILITY_SRS","STAND_STRUCTURE_SRS","NF_COND_STATUS_CD","NF_COND_NONSAMPLE_REASN_CD","CANOPY_CVR_SAMPLE_METHOD_CD","LIVE_CANOPY_CVR_PCT","LIVE_MISSING_CANOPY_CVR_PCT","NBR_LIVE_STEMS","OWNSUBCD","INDUSTRIALCD_FIADB","RESERVCD_5","ADMIN_WITHDRAWN_CD","CHAINING_CD","LAND_COVER_CLASS_CD","AFFORESTATION_CD","PREV_AFFORESTATION_CD","DWM_FUELBED_TYPCD"
"9531313010661","9531312010661",1986,24,2,3,43,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531315010661","9531314010661",1986,24,2,3,44,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531317010661","9531316010661",1986,24,2,3,46,1,1,,0,46,40,,,500,,,45,2,,7,,,,0,,"",1,1,1,,0,0,29,2,2,,,,,,,,,,,,,,66.332,,,,,"","","","","","","","",,,,1.581666,2.816757,23.676674,1.552615,.760823,.084536,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531363010661","9531362010661",1986,24,2,3,47,1,1,,0,46,40,,,508,,,-999,1,,4,,50,,0,,"",1,1,1,,5,5,29,2,2,,,,,,,,,,,,,,86.2706,,,,,"","","","","","","","",,,,2.082991,3.657903,23.676674,1.778319,.752247,.083583,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531403010661","9531402010661",1986,24,2,3,49,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531405010661","9531404010661",1986,24,2,3,50,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531407010661","9531406010661",1986,24,2,3,51,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531409010661","9531408010661",1986,24,2,3,54,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531411010661","9531410010661",1986,24,2,3,55,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531413010661","9531412010661",1986,24,2,3,57,1,1,,0,46,40,,,508,,,-999,1,,4,,50,,0,,"",1,1,1,,5,5,29,1,1,,,,,,,,,,,,,,116.3507,,,,,"","","","","","","","",,,,3.22434,3.657903,23.676674,2.054966,.732811,.081423,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531457010661","9531456010661",1986,24,2,3,84,1,1,,0,46,40,,,520,,,45,2,,5,,50,,0,,"",1,1,1,,5,5,29,1,1,,,,,,,,,,,,,,58.1559,,,,,"","","","","","","","",,,,1.549712,2.816757,23.676674,1.730666,.761729,.084637,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531483010661","9531482010661",1986,24,2,3,85,1,1,,0,46,40,,,520,,,-999,1,,6,,50,,0,,"",1,1,1,,5,5,29,2,2,,,,,,,,,,,,,,74.8999,,,,,"","","","","","","","",,,,2.70314,3.657903,23.676674,1.881133,.740457,.082273,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531516010661","9531515010661",1986,24,2,3,86,1,1,,0,46,40,,,406,,,45,1,,4,,50,,0,,"",1,1,1,,5,5,29,2,1,,,,,,,,,,,,,,121.1871,,,,,"","","","","","","","",,,,2.907783,10.542785,29.840258,1.910711,.99081,.11009,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531568010661","9531567010661",1986,24,2,3,87,1,1,,0,46,40,,,163,,,-999,3,,6,,50,,0,,"",1,1,1,,5,5,19,2,3,,,,,,,,,,,,,,36.0346,,,,,"","","","","","","","",,,,.718341,6.155982,34.561515,.560954,1.646342,.182927,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531591010661","9531590010661",1986,24,2,3,88,1,1,,0,46,40,,,520,,,65,1,,6,,50,,0,,"",1,1,1,,5,5,29,1,1,,,,,,,,,,,,,,126.4781,,,,,"","","","","","","","",,,,3.2605,3.627571,23.676674,1.946361,.728846,.080983,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531626010661","9531625010661",1986,24,2,3,89,1,1,,0,46,40,,,508,,,65,1,,4,,50,,0,,"",1,1,1,,5,5,29,1,1,,,,,,,,,,,,,,123.3633,,,,,"","","","","","","","",,,,3.664836,3.627571,23.676674,2.105781,.724333,.080481,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531666010661","9531665010661",1986,24,2,3,90,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531668010661","9531667010661",1986,24,2,3,91,1,1,,0,46,40,,,502,,,65,1,,6,,50,,0,,"",1,1,1,,5,5,29,2,2,,,,,,,,,,,,,,69.4155,,,,,"","","","","","","","",,,,2.239054,3.627571,23.676674,1.844041,.743586,.082621,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531688010661","9531687010661",1986,24,2,3,92,1,1,,0,46,40,,,508,,,45,1,,5,,50,,0,,"",1,1,1,,5,5,29,1,1,,,,,,,,,,,,,,109.9386,,,,,"","","","","","","","",,,,3.099269,2.816757,23.676674,2.020793,.732378,.081375,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531730010661","9531729010661",1986,24,2,3,93,1,1,,0,46,40,,,520,,,-999,1,,6,,50,,0,,"",1,1,1,,5,5,29,1,1,,,,,,,,,,,,,,137.9709,,,,,"","","","","","","","",,,,4.06885,3.657903,23.676674,1.945702,.723053,.080339,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531770010661","9531769010661",1986,24,2,3,94,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531772010661","9531771010661",1986,24,2,3,95,1,1,,0,46,40,,,520,,,45,1,,4,,50,,0,,"",1,1,1,,5,5,29,1,1,,,,,,,,,,,,,,133.9951,,,,,"","","","","","","","",,,,3.988076,2.816757,23.676674,2.063835,.72228,.080253,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531814010661","9531813010661",1986,24,2,3,96,1,1,,0,46,40,,,508,,,25,2,,5,,50,,0,,"",1,1,1,,5,5,19,2,2,,,,,,,,,,,,,,53.4492,,,,,"","","","","","","","",,,,1.636044,1.985866,23.676674,1.585742,.782052,.086895,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531854010661","9531853010661",1986,24,2,3,97,1,1,,0,46,40,,,405,,,45,1,,6,,50,,0,,"",1,1,1,,5,5,29,1,1,,,,,,,,,,,,,,110.5205,,,,,"","","","","","","","",,,,2.655637,10.542785,29.840258,1.615666,1.016113,.112901,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531888010661","9531887010661",1986,24,2,3,98,1,1,,0,46,40,,,500,,,-999,1,,7,,,,0,,"",1,1,1,,5,5,29,2,2,,,,,,,,,,,,,,95.7266,,,,,"","","","","","","","",,,,2.745576,3.657903,23.676674,1.983158,.739772,.082197,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531926010661","9531925010661",1986,24,2,3,99,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531928010661","9531927010661",1986,24,2,3,100,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531930010661","9531929010661",1986,24,2,3,101,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531932010661","9531931010661",1986,24,2,3,102,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531934010661","9531933010661",1986,24,2,3,103,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531936010661","9531935010661",1986,24,2,3,104,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531938010661","9531937010661",1986,24,2,3,995,1,1,,1,31,30,,,500,,,,1,,6,,,,0,,"",1,1,1,,0,0,,5,5,,,,,,,,,,,,,,0,,,,,"","","","","","","","",,,,.308931,3.657903,23.676674,0,.825743,.091749,"",2003-09-26,"10661","",2010-01-21,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531940010661","9531939010661",1986,24,2,3,996,1,1,,1,31,30,,,500,,,,1,,6,,,,0,,"",1,1,1,,0,0,,5,5,,,,,,,,,,,,,,0,,,,,"","","","","","","","",,,,.308931,3.657903,23.676674,0,.825743,.091749,"",2003-09-26,"10661","",2010-01-21,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531942010661","9531941010661",1986,24,2,3,997,1,1,,1,31,30,,,500,,,,1,,6,,,,0,,"",1,1,1,,0,0,,5,5,,,,,,,,,,,,,,0,,,,,"","","","","","","","",,,,.308931,3.657903,23.676674,0,.825743,.091749,"",2003-09-26,"10661","",2010-01-21,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531944010661","9531943010661",1986,24,2,3,9600,1,4,,0,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2010-02-17,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531946010661","9531945010661",1986,24,2,3,9601,1,4,,0,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2010-02-17,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531948010661","9531947010661",1986,24,2,5,2,1,1,,0,46,40,,,508,,,45,1,,3,,50,,0,,"",1,1,1,,5,5,29,2,1,,,,,,,,,,,,,,115.678,,,,,"","","","","","","","",,,,3.329017,2.816757,23.676674,1.969204,.729488,.081054,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531990010661","9531989010661",1986,24,2,5,14,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531992010661","9531991010661",1986,24,2,5,17,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9531994010661","9531993010661",1986,24,2,5,23,1,2,,,46,40,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9532014010661","9532013010661",1986,24,2,5,32,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9532016010661","9532015010661",1986,24,2,5,33,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9532018010661","9532017010661",1986,24,2,5,35,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9532020010661","9532019010661",1986,24,2,5,36,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9532022010661","9532021010661",1986,24,2,5,37,1,1,,0,46,40,,,508,,,65,1,,5,,50,,0,,"",1,1,1,,5,5,29,1,1,,,,,,,,,,,,,,185.346,,,,,"","","","","","","","",,,,5.565387,3.627571,23.676674,2.308599,.708459,.078718,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9532074010661","9532073010661",1986,24,2,5,38,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9532076010661","9532075010661",1986,24,2,5,39,1,1,,0,46,40,,,802,,,45,1,,3,,50,,0,,"",1,1,1,,5,5,29,3,3,,,,,,,,,,,,,,45.9639,,,,,"","","","","","","","",,,,1.269853,10.240484,31.026445,2.521868,.739688,.082188,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9532100010661","9532099010661",1986,24,2,5,40,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9532102010661","9532101010661",1986,24,2,5,41,1,1,,0,46,40,,,503,,,65,1,,5,,50,,0,,"",1,1,1,,5,5,29,1,1,,,,,,,,,,,,,,123.596,,,,,"","","","","","","","",,,,4.168676,3.627571,23.676674,2.029323,.719396,.079933,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9532132010661","9532131010661",1986,24,2,5,42,1,1,,0,32,30,,,103,,,45,1,,3,,50,,1,,"",1,1,1,,5,5,29,1,1,,,,,,,,,,,,,,112.0386,,,,,"","","","","","","","",,,,2.163783,5.459767,34.851718,2.326087,.667284,.074143,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9532205010661","9532204010661",1986,24,2,5,43,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9532207010661","9532206010661",1986,24,2,5,44,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9532209010661","9532208010661",1986,24,2,5,45,1,1,,0,46,40,,,520,,,45,2,,4,,50,,0,,"",1,1,1,,5,5,29,3,3,,,,,,,,,,,,,,62.682,,,,,"","","","","","","","",,,,1.806573,2.816757,23.676674,1.647121,.754992,.083888,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9532228010661","9532227010661",1986,24,2,5,46,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9532230010661","9532229010661",1986,24,2,5,47,1,1,,0,46,40,,,405,,,-999,1,,3,,50,,0,,"",1,1,1,,5,5,29,1,2,,,,,,,,,,,,,,70.7503,,,,,"","","","","","","","",,,,1.63972,13.248744,29.840258,1.538173,1.137696,.126411,"",2003-09-26,"10661","",2009-10-28,"10661",4,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
