"CN","PLT_CN","PREV_TRE_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","SUBP","TREE","CONDID","AZIMUTH","DIST","PREVCOND","STATUSCD","SPCD","SPGRPCD","DIA","DIAHTCD","HT","HTCD","ACTUALHT","TREECLCD","CR","CCLCD","TREEGRCD","AGENTCD","CULL","DAMLOC1","DAMTYP1","DAMSEV1","DAMLOC2","DAMTYP2","DAMSEV2","DECAYCD","STOCKING","WDLDSTEM","VOLCFNET","VOLCFGRS","VOLCSNET","VOLCSGRS","VOLBFNET","VOLBFGRS","VOLCFSND","GROWCFGS","GROWBFSL","GROWCFAL","MORTCFGS","MORTBFSL","MORTCFAL","REMVCFGS","REMVBFSL","REMVCFAL","DIACHECK","MORTYR","SALVCD","UNCRCD","CPOSCD","CLIGHTCD","CVIGORCD","CDENCD","CDIEBKCD","TRANSCD","TREEHISTCD","DIACALC","BHAGE","TOTAGE","CULLDEAD","CULLFORM","CULLMSTOP","CULLBF","CULLCF","BFSND","CFSND","SAWHT","BOLEHT","FORMCL","HTCALC","HRDWD_CLUMP_CD","SITREE","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","MORTCD","HTDMP","ROUGHCULL","MIST_CL_CD","CULL_FLD","RECONCILECD","PREVDIA","FGROWCFGS","FGROWBFSL","FGROWCFAL","FMORTCFGS","FMORTBFSL","FMORTCFAL","FREMVCFGS","FREMVBFSL","FREMVCFAL","P2A_GRM_FLG","TREECLCD_NERS","TREECLCD_SRS","TREECLCD_NCRS","TREECLCD_RMRS","STANDING_DEAD_CD","PREV_STATUS_CD","PREV_WDLDSTEM","TPA_UNADJ","TPAMORT_UNADJ","TPAREMV_UNADJ","TPAGROW_UNADJ","DRYBIO_BOLE","DRYBIO_TOP","DRYBIO_STUMP","DRYBIO_SAPLING","DRYBIO_WDLD_SPP","DRYBIO_BG","CARBON_AG","CARBON_BG","CYCLE","SUBCYCLE","BORED_CD_PNWRS","DAMLOC1_PNWRS","DAMLOC2_PNWRS","DIACHECK_PNWRS","DMG_AGENT1_CD_PNWRS","DMG_AGENT2_CD_PNWRS","DMG_AGENT3_CD_PNWRS","MIST_CL_CD_PNWRS","SEVERITY1_CD_PNWRS","SEVERITY1A_CD_PNWRS","SEVERITY1B_CD_PNWRS","SEVERITY2_CD_PNWRS","SEVERITY2A_CD_PNWRS","SEVERITY2B_CD_PNWRS","SEVERITY3_CD_PNWRS","UNKNOWN_DAMTYP1_PNWRS","UNKNOWN_DAMTYP2_PNWRS","PREV_PNTN_SRS","DISEASE_SRS","DIEBACK_SEVERITY_SRS","DAMAGE_AGENT_CD1","DAMAGE_AGENT_CD2","DAMAGE_AGENT_CD3","CENTROID_DIA","CENTROID_DIA_HT","CENTROID_DIA_HT_ACTUAL","UPPER_DIA","UPPER_DIA_HT","VOLCSSND","DRYBIO_SAWLOG"
"201063137020004","195829181020004","",2001,60,1,10,1001,1,13,1,122,12.2,,1,7619,54,5.3,1,47,1,47,2,40,3,,,,0,,,0,,,,1.1374,,1.179182,1.179182,,,,,1.179182,,,,,,,,,,0,,,45,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-08-23,"20004","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,4,9,,
"201063134020004","195829181020004","",2001,60,1,10,1001,1,72,1,76,2.3,,1,6415,54,11.9,1,111,1,111,2,30,3,,,,0,,,0,,,,3.9205,,17.971159,17.971159,17.971159,17.971159,,,17.971159,,,,,,,,,,0,,,60,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-08-23,"20004","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,673.23044,167.769001,48.319933,,,171.928557,444.659687,85.964279,2,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,4,45,17.971159,673.23044
"201063127020004","195829181020004","",2001,60,1,10,1001,1,323,1,144,12.9,,1,6415,54,26.8,1,105,1,105,2,45,2,,,,0,,,0,,,,13.577,,36.358521,36.358521,36.358521,36.358521,,,36.358521,,,,,,,,,,0,,,50,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-08-23,"20004","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,1362.052559,228.119151,60.437287,,,313.678254,825.304499,156.839127,2,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,4,17,36.358521,1362.052559
"201063136020004","195829181020004","",2001,60,1,10,1001,1,346,1,228,16.1,,1,7906,54,7.6,1,40,1,40,2,20,3,,,,0,,,0,,,,1.9742,,2.941284,2.941284,,,,,2.941284,,,,,,,,,,0,,,70,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-08-23,"20004","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,4,13,,
"201063122020004","195829181020004","",2001,60,1,10,1001,1,354,1,222,16.7,,1,7906,54,7.5,1,34,1,34,2,40,3,,,,0,,,0,,,,1.9346,,2.446661,2.446661,,,,,2.446661,,,,,,,,,,0,,,50,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-08-23,"20004","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,4,10,,
"201063132020004","195829181020004","",2001,60,1,10,1001,1,954,1,262,18,,1,6370,54,8.1,1,64,1,64,2,25,3,,,,0,,,0,,,,2.1764,,7.853421,7.853421,,,,,7.853421,,,,,,,,,,0,,,30,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-08-23,"20004","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,294.202621,96.073691,27.38667,,,81.93828,208.831491,40.96914,2,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,4,36,,
"201063121020004","195829181020004","",2001,60,1,10,1001,2,70,2,30,6.7,,1,8469,54,5.1,1,32,1,32,2,25,4,,,,0,,,0,,,,1.6085,,.958517,.958517,,,,,.958517,,,,,,,,,,0,,,30,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-08-23,"20004","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,4,6,,
"201063123020004","195829181020004","",2001,60,1,10,1001,2,88,2,322,18.2,,1,7906,54,6.1,1,32,1,32,2,35,3,,,,0,,,0,,,,4.2309,,1.552438,1.552438,,,,,1.552438,,,,,,,,,,0,,,40,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-08-23,"20004","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,4,9,,
"201063140020004","195829181020004","",2001,60,1,10,1001,2,97,2,302,15.8,,1,6091,54,5.2,1,38,1,38,2,15,3,,,,0,,,0,,,,3.3141,,1.050688,1.050688,,,,,1.050688,,,,,,,,,,0,,,20,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-08-23,"20004","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,4,8,,
"201063130020004","195829181020004","",2001,60,1,10,1001,2,298,2,112,9.6,,1,6370,54,5.6,1,30,1,30,2,20,3,,,,0,,,0,,,,3.712,,2.110727,2.110727,,,,,2.110727,,,,,,,,,,0,,,20,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-08-23,"20004","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,79.071454,35.180763,9.750071,,,24.839422,62.001144,12.419711,2,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,4,16,,
"201063131020004","195829181020004","",2001,60,1,10,1001,2,326,2,90,16.3,,1,908,53,10,1,39,1,39,2,70,2,,,,3,3,2,0,,,,9.0132,,7.89153,7.89153,,,,,7.89153,,,,,,,,,,0,,,70,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-08-23,"20004","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,295.630249,82.699146,23.784108,,,78.200452,201.056752,39.100226,2,1,,,,,70,0,,,,,,,,,,,,,,,,,,,,,6,18,,
"201063133020004","195829181020004","",2001,60,1,10,1001,2,636,2,252,10.7,,1,7906,54,5.6,1,35,1,35,2,40,3,,,,0,,,0,,,,3.712,,1.989158,1.989158,,,,,1.989158,,,,,,,,,,0,,,70,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-08-23,"20004","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,4,15,,
"201063138020004","195829181020004","",2001,60,1,10,1001,2,920,2,120,15,,1,8469,54,8.6,1,27,1,27,2,30,3,,,,0,,,0,,,,7.1558,,3.4893,3.4893,,,,,3.4893,,,,,,,,,,0,,,35,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-08-23,"20004","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,4,12,,
"201063128020004","195829181020004","",2001,60,1,10,1001,3,347,1,6,18.5,,1,6415,54,28.2,1,100,1,100,2,45,1,,,,0,,,0,,,,14.677,,78.085164,78.085164,78.085164,78.085164,,,78.085164,,,,,,,,,,0,,,60,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-08-23,"20004","",2015-01-13,"489998",,5.9,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,2925.204175,481.358177,126.196592,,,670.904789,1766.379472,335.452395,2,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,4,38,78.085164,2925.204175
"201063124020004","195829181020004","",2001,60,1,10,1001,4,330,1,150,23.2,,1,6091,54,10,1,28,1,28,2,40,3,,,,0,,,0,,,,3.0044,,5.056378,5.056378,,,,,5.056378,,,,,,,,,,0,,,50,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-08-23,"20004","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,4,14,,
"201063139020004","195829181020004","",2001,60,1,10,1001,4,351,1,256,4,,1,7412,54,7.1,1,82,1,82,2,30,4,,,,0,,,0,,,,.8895,,6.781245,6.781245,,,,,6.781245,,,,,,,,,,0,,,40,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-08-23,"20004","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,254.037069,92.130931,26.035969,,,73.498472,186.101985,36.749236,2,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,4,38,,
"201063120020004","195829181020004","",2001,60,1,10,1001,4,371,1,242,9,,1,908,53,9.8,1,46,1,46,2,20,4,,,,3,3,2,0,,,,1.4565,,6.340768,6.340768,,,,,6.340768,,,,,,,,,,1,,,20,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-08-23,"20004","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,237.536045,67.394159,19.372028,,,63.116081,162.151116,31.558041,2,1,,,,,70,0,,,,,,,,,,,,,,,,,,,,,5,16,,
"201063129020004","195829181020004","",2001,60,1,10,1001,4,377,1,338,3.9,,1,7412,54,14.1,1,83,1,83,2,40,4,,,,0,,,0,,,,2.5412,,11.638779,11.638779,11.638779,11.638779,,,11.638779,,,,,,,,,,0,,,100,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-08-23,"20004","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,436.008624,98.104029,28.125244,,,108.170572,281.118949,54.085286,2,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,4,19,11.638779,436.008624
"201063125020004","195829181020004","",2001,60,1,10,1001,4,809,1,162,22.1,,1,7906,54,6.7,1,21,1,21,2,40,4,,,,7,22,6,0,,,,.814,,2.95007,2.95007,,,,,2.95007,,,,,,,,,,0,,,70,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-08-23,"20004","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,70,0,,,,,,,,,,,,,,,,,,,,,4,17,,
"201063126020004","195829181020004","",2001,60,1,10,1001,4,923,1,142,13.9,,1,8469,54,39,1,74,1,74,2,40,2,,,,0,,,0,,,,24.1038,,124.061823,124.061823,124.061823,124.061823,,,124.061823,,,,,,,,,,0,,,50,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-08-23,"20004","",2015-01-13,"489998",,5.4,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,4,32,124.061823,
"201063109020004","195829210020004","",2001,60,1,10,1003,1,630,1,360,9.4,,1,6370,54,11,1,63,1,63,2,40,2,,,,0,,,0,,,,10.4282,,9.000518,9.000518,9.000518,9.000518,,,9.000518,,,,,,,,,,0,,,45,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-07-25,"20004","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,337.174842,88.411245,25.465634,,,87.422228,225.525861,43.711114,2,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,4,24,9.000518,337.174842
"201063119020004","195829210020004","",2001,60,1,10,1003,1,684,1,76,13,,1,6969,54,9.2,1,40,1,40,2,50,3,,,,0,,,0,,,,7.9337,,3.575598,3.575598,,,,,3.575598,,,,,,,,,,0,,,60,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-07-25,"20004","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,4,8,,
"201063111020004","195829210020004","",2001,60,1,10,1003,1,698,1,128,22.5,,1,6370,54,9.4,1,62,1,62,2,30,1,,,,0,,,0,,,,8.199,,16.072623,16.072623,,,,,16.072623,,,,,,,,,,0,,,50,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-07-25,"20004","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,602.108025,175.969266,50.51402,,,161.522194,414.295656,80.761097,2,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,4,60,,
"201063110020004","195829210020004","",2001,60,1,10,1003,1,699,1,310,14.5,,1,7620,54,6.3,1,22,1,22,2,20,3,,,,3,3,3,0,,,,4.445,,2.397759,2.397759,,,,,2.397759,,,,,,,,,,0,,,30,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-07-25,"20004","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,10,0,,,,,,,,,,,,,,,,,,,,,4,15,,
"201063112020004","195829210020004","",2001,60,1,10,1003,1,805,1,82,16,,1,7906,54,5,1,32,1,32,2,70,4,,,,0,,,0,,,,1.5605,,1.26698,1.26698,,,,,1.26698,,,,,,,,,,0,,,90,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-07-25,"20004","",2015-01-13,"489998",,6,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,4,9,,
"201063108020004","195829210020004","",2001,60,1,10,1003,1,806,1,102,18,,1,7906,54,9.3,1,34,1,34,2,45,2,,,,0,,,0,,,,8.066,,6.777986,6.777986,,,,,6.777986,,,,,,,,,,0,,,50,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-07-25,"20004","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,4,24,,
"201063113020004","195829210020004","",2001,60,1,10,1003,1,809,1,52,,,1,7906,54,2.5,1,22,3,22,2,,4,,,,0,,,0,,,,6.7313,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-07-25,"20004","",2015-01-13,"489998",,4.5,,,,,,,,,,,,,,,"",,,,,,,,74.965282,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"201063107020004","195829210020004","",2001,60,1,10,1003,2,500,2,294,16,,1,6378,54,24.2,1,46,3,46,2,40,2,,,,0,,,0,,,,34.843,,44.889231,44.889231,44.889231,44.889231,,,44.889231,,,,,,,,,,0,,,50,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-07-25,"20004","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,4,30,44.889231,
"201063117020004","195829210020004","",2001,60,1,10,1003,2,586,2,312,16.6,,1,7906,54,5.8,1,31,2,26,2,40,4,,,,7,22,2,0,,,,1.9584,,3.522339,3.522339,,,,,3.522339,,,,,,,,,,0,,,50,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-07-25,"20004","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,70,0,,,,,,,,,,,,,,,,,,,,,4,26,,
"201063114020004","195829210020004","",2001,60,1,10,1003,2,672,2,240,4.9,,1,7906,54,5.6,1,28,3,28,2,40,3,,,,0,,,0,,,,3.712,,2.656101,2.656101,,,,,2.656101,,,,,,,,,,0,,,60,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-07-25,"20004","",2015-01-13,"489998",,7.7,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,4,10,,
"201063116020004","195829210020004","",2001,60,1,10,1003,2,693,2,126,23.1,,1,7906,54,6,1,30,3,30,2,20,3,,,,0,,,0,,,,4.1252,,3.442643,3.442643,,,,,3.442643,,,,,,,,,,0,,,30,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-07-25,"20004","",2015-01-13,"489998",,8.7,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,4,20,,
"201063115020004","195829210020004","",2001,60,1,10,1003,2,802,2,252,18,,1,7906,54,8.2,1,43,3,43,2,40,4,,,,0,,,0,,,,3.3265,,8.838807,8.838807,,,,,8.838807,,,,,,,,,,0,,,70,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-07-25,"20004","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,4,40,,
"201063118020004","195829210020004","",2001,60,1,10,1003,2,808,2,184,21.7,,1,6969,54,12,1,46,3,46,2,30,2,,,,0,,,0,,,,11.9131,,17.851583,17.851583,17.851583,17.851583,,,17.851583,,,,,,,,,,0,,,60,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-07-25,"20004","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,4,44,17.851583,
"201063152020004","195829182020004","",2001,60,1,10,1006,1,14,1,174,23.4,,1,908,53,14.5,1,51,1,51,2,70,3,,,,3,3,2,8,24,4,,4.3445,,23.505439,23.505439,23.505439,23.505439,,,23.505439,,,,,,,,,,0,,,70,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-07-25,"20004","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,880.554061,195.014735,55.831409,,,217.516616,565.700103,108.758308,2,1,,,,,80,40,,,,,,,,,,,,,,,,,,,,,6,35,23.505439,880.554061
"201063148020004","195829182020004","",2001,60,1,10,1006,1,100,1,156,6.2,,1,6171,54,2.5,1,18,1,18,2,30,4,,,,0,,,0,,,,1.8377,,,,,,,,,,,,,,,,,,0,,,35,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-07-25,"20004","",2015-01-13,"489998",,4.5,,,,,,,,,,,,,,,"",,,,,,,,74.965282,,,,,,,14.638103,,3.204651,7.319052,1.602326,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"201063150020004","195829182020004","",2001,60,1,10,1006,1,374,1,264,17.5,,1,908,53,12.4,1,36,1,36,2,50,3,,,,8,24,8,0,,,,3.4197,,12.825478,12.825478,12.825478,12.825478,,,12.825478,,,,,,,,,,0,,,50,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-07-25,"20004","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,480.464404,116.689167,33.589828,,,121.786497,315.3717,60.893249,2,1,,,,,40,0,,,,,,,,,,,,,,,,,,,,,8,18,12.825478,480.464404
"201063145020004","195829182020004","",2001,60,1,10,1006,2,100,1,172,5.4,,1,6222,54,1.5,1,16,1,16,2,30,5,,,,0,,,0,,,,.1682,,,,,,,,,,,,,,,,,,0,,,50,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-07-25,"20004","",2015-01-13,"489998",,4.5,,,,,,,,,,,,,,,"",,,,,,,,74.965282,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"201063147020004","195829182020004","",2001,60,1,10,1006,2,101,1,301,3.3,,1,6222,54,1.5,1,17,1,17,2,40,5,,,,0,,,0,,,,.1682,,,,,,,,,,,,,,,,,,0,,,45,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-07-25,"20004","",2015-01-13,"489998",,4.5,,,,,,,,,,,,,,,"",,,,,,,,74.965282,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"201063144020004","195829182020004","",2001,60,1,10,1006,2,102,1,302,4.8,,1,6222,54,1.1,1,14,1,14,2,50,5,,,,0,,,0,,,,.1047,,,,,,,,,,,,,,,,,,0,,,50,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-07-25,"20004","",2015-01-13,"489998",,4.5,,,,,,,,,,,,,,,"",,,,,,,,74.965282,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"201063143020004","195829182020004","",2001,60,1,10,1006,2,103,1,303,2.4,,1,6222,54,1.1,1,14,1,14,2,40,5,,,,0,,,0,,,,.1047,,,,,,,,,,,,,,,,,,0,,,55,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-07-25,"20004","",2015-01-13,"489998",,4.5,,,,,,,,,,,,,,,"",,,,,,,,74.965282,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"201063156020004","195829182020004","",2001,60,1,10,1006,2,616,1,270,22.9,,1,7412,54,6.6,1,38,1,38,2,30,4,,,,0,,,0,,,,.6515,,2.732438,2.732438,,,,,2.732438,,,,,,,,,,0,,,45,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-07-25,"20004","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,102.361814,39.44986,11.086358,,,30.31435,76.449016,15.157175,2,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,4,16,,
"201063161020004","195829182020004","",2001,60,1,10,1006,2,618,1,344,20.2,,1,6222,54,11.1,1,45,2,32,2,70,3,,,,6,21,3,0,,,,2.8867,,5.627546,5.627546,5.627546,5.627546,,,5.627546,,,,,,,,,,0,,,80,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-07-25,"20004","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,50,0,,,,,,,,,,,,,,,,,,,,,4,12,5.627546,
"201063154020004","195829182020004","",2001,60,1,10,1006,2,619,1,226,6.2,,1,6222,54,10.8,1,36,1,36,2,60,3,,,,1,2,0,0,,,,2.7682,,7.643785,7.643785,,,,,7.643785,,,,,,,,,,0,,,70,,,,,,,,,,,,,,,,,,,,,,1,,"",2013-07-25,"20004","",2015-01-13,"489998",,3.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,70,0,,,,,,,,,,,,,,,,,,,,,4,22,,
"201063158020004","195829182020004","",2001,60,1,10,1006,2,620,1,234,7.8,,1,6222,54,15.5,1,38,1,38,2,55,3,,,,1,2,0,0,,,,4.8113,,14.879984,14.879984,14.879984,14.879984,,,14.879984,,,,,,,,,,0,,,70,,,,,,,,,,,,,,,,,,,,,,1,,"",2013-07-25,"20004","",2015-01-13,"489998",,3.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,70,0,,,,,,,,,,,,,,,,,,,,,4,23,14.879984,
"201063141020004","195829182020004","",2001,60,1,10,1006,2,621,1,240,5.6,,1,6222,54,13.8,1,42,1,42,2,50,3,,,,1,2,0,0,,,,4.0278,,16.318576,16.318576,16.318576,16.318576,,,16.318576,,,,,,,,,,0,,,85,,,,,,,,,,,,,,,,,,,,,,1,,"",2013-07-25,"20004","",2015-01-13,"489998",,3.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,70,0,,,,,,,,,,,,,,,,,,,,,4,32,16.318576,
"201063160020004","195829182020004","",2001,60,1,10,1006,3,38,1,308,14.7,,1,908,53,12,1,30,1,30,2,50,3,,,,8,24,3,0,,,,3.2524,,9.672159,9.672159,9.672159,9.672159,,,9.672159,,,,,,,,,,0,,,50,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-07-25,"20004","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,362.335666,89.818241,25.866842,,,92.389916,239.010375,46.194958,2,1,,,,,40,0,,,,,,,,,,,,,,,,,,,,,10,9,9.672159,362.335666
"201063159020004","195829182020004","",2001,60,1,10,1006,3,360,1,180,22.6,,1,908,53,12,1,46,1,46,2,30,3,,,,8,24,3,0,,,,3.2524,,18.611441,18.611441,18.611441,18.611441,,,18.611441,,,,,,,,,,0,,,30,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-07-25,"20004","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,697.216502,172.83079,49.773706,,,177.77928,459.910499,88.88964,2,1,,,,,40,0,,,,,,,,,,,,,,,,,,,,,6,38,18.611441,697.216502
"201063157020004","195829182020004","",2001,60,1,10,1006,3,361,1,214,23.5,,1,908,53,10.5,1,26,1,26,2,50,4,,,,8,24,3,0,,,,1.3257,,6.402571,6.402571,,,,,6.402571,,,,,,,,,,0,,,50,,,,,,,,,,,,,,,,,,,,,,0,,"",2013-07-25,"20004","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,239.851291,64.882905,18.678714,,,62.784148,161.706455,31.392074,2,1,,,,,40,0,,,,,,,,,,,,,,,,,,,,,6,6,,
