"CN","PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","CONDID","COND_STATUS_CD","COND_NONSAMPLE_REASN_CD","RESERVCD","OWNCD","OWNGRPCD","FORINDCD","ADFORCD","FORTYPCD","FLDTYPCD","MAPDEN","STDAGE","STDSZCD","FLDSZCD","SITECLCD","SICOND","SIBASE","SISP","STDORGCD","STDORGSP","PROP_BASIS","CONDPROP_UNADJ","MICRPROP_UNADJ","SUBPPROP_UNADJ","MACRPROP_UNADJ","SLOPE","ASPECT","PHYSCLCD","GSSTKCD","ALSTKCD","DSTRBCD1","DSTRBYR1","DSTRBCD2","DSTRBYR2","DSTRBCD3","DSTRBYR3","TRTCD1","TRTYR1","TRTCD2","TRTYR2","TRTCD3","TRTYR3","PRESNFCD","BALIVE","FLDAGE","ALSTK","GSSTK","FORTYPCDCALC","HABTYPCD1","HABTYPCD1_PUB_CD","HABTYPCD1_DESCR_PUB_CD","HABTYPCD2","HABTYPCD2_PUB_CD","HABTYPCD2_DESCR_PUB_CD","MIXEDCONFCD","VOL_LOC_GRP","SITECLCDEST","SITETREE_TREE","SITECL_METHOD","CARBON_DOWN_DEAD","CARBON_LITTER","CARBON_SOIL_ORG","CARBON_STANDING_DEAD","CARBON_UNDERSTORY_AG","CARBON_UNDERSTORY_BG","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE","SOIL_ROOTING_DEPTH_PNW","GROUND_LAND_CLASS_PNW","PLANT_STOCKABILITY_FACTOR_PNW","STND_COND_CD_PNWRS","STND_STRUC_CD_PNWRS","STUMP_CD_PNWRS","FIRE_SRS","GRAZING_SRS","HARVEST_TYPE1_SRS","HARVEST_TYPE2_SRS","HARVEST_TYPE3_SRS","LAND_USE_SRS","OPERABILITY_SRS","STAND_STRUCTURE_SRS","NF_COND_STATUS_CD","NF_COND_NONSAMPLE_REASN_CD","CANOPY_CVR_SAMPLE_METHOD_CD","LIVE_CANOPY_CVR_PCT","LIVE_MISSING_CANOPY_CVR_PCT","NBR_LIVE_STEMS","OWNSUBCD","INDUSTRIALCD_FIADB","RESERVCD_5","ADMIN_WITHDRAWN_CD","CHAINING_CD","LAND_COVER_CLASS_CD","AFFORESTATION_CD","PREV_AFFORESTATION_CD","DWM_FUELBED_TYPCD"
"10179246010661","10179245010661",1985,44,1,3,14,1,1,,0,31,30,,,100,,,0,,,6,,50,,0,,"",1,1,1,,0,0,29,5,5,,,,,,,,,,,,,,101.915,,,,,"","","","","","","","",,,,.268066,6.155982,34.851718,0,.842393,.093599,"",2003-09-26,"10661","",2009-10-29,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"10179271010661","10179270010661",1985,44,1,3,15,1,1,,0,46,40,,,100,,,0,,,6,,50,,0,,"",1,1,1,,0,0,29,5,5,,,,,,,,,,,,,,52.4206,,,,,"","","","","","","","",,,,.268066,6.155982,34.851718,0,.842393,.093599,"",2003-09-26,"10661","",2009-10-29,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"10179294010661","10179293010661",1985,44,1,3,16,1,1,,0,46,40,,,100,,,0,,,6,,50,,0,,"",1,1,1,,0,0,19,5,5,,,,,,,,,,,,,,34.3818,,,,,"","","","","","","","",,,,.268066,6.155982,34.851718,0,.842393,.093599,"",2003-09-26,"10661","",2009-10-29,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"10179310010661","10179309010661",1985,44,1,3,36,1,1,,0,46,40,,,103,,,45,2,,4,,50,,1,,"",1,1,1,,0,0,29,1,1,,,,,,,,,,,,,,181.3105,,,,,"","","","","","","","",,,,3.143047,5.459767,34.851718,2.404035,.633531,.070392,"",2003-09-26,"10661","",2009-10-29,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"10179362010661","10179361010661",1985,44,1,3,37,1,1,,1,31,30,,,103,,,0,,,6,,,,0,,"",1,1,1,,0,0,,5,5,,,,,,,,,,,,,,0,,,,,"","","","","","","","",,,,.268066,6.155982,34.851718,0,.842393,.093599,"",2003-09-26,"10661","",2009-10-29,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"10179364010661","10179363010661",1985,44,1,3,38,1,1,,0,31,30,,,520,,,65,1,,6,,50,,0,,"",1,1,1,,18,60,19,2,2,,,,,,,,,,,,,,101.8587,,,,,"","","","","","","","",,,,3.166583,3.627571,23.676674,1.939999,.72998,.081109,"",2003-09-26,"10661","",2009-10-29,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"10179407010661","10179406010661",1985,44,1,3,39,1,1,,0,46,40,,,520,,,-999,3,,6,,50,,0,,"",1,1,1,,35,270,29,1,1,,,,,,,,,,,,,,10.3699,,,,,"","","","","","","","",,,,.56831,3.657903,23.676674,1.180297,.832462,.092496,"",2003-09-26,"10661","",2009-10-29,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"10179424010661","10179423010661",1985,44,1,3,40,1,1,,0,46,40,,,503,,,45,1,,5,,50,,0,,"",1,1,1,,0,0,29,2,1,,,,,,,,,,,,,,116.2397,,,,,"","","","","","","","",,,,2.921365,2.816757,23.676674,1.734159,.734784,.081643,"",2003-09-26,"10661","",2009-10-29,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"10179463010661","10179462010661",1985,44,1,3,41,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-29,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"10179465010661","10179464010661",1985,44,1,3,42,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-29,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
