"CN","PLT_CN","PREV_TRE_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","SUBP","TREE","CONDID","AZIMUTH","DIST","PREVCOND","STATUSCD","SPCD","SPGRPCD","DIA","DIAHTCD","HT","HTCD","ACTUALHT","TREECLCD","CR","CCLCD","TREEGRCD","AGENTCD","CULL","DAMLOC1","DAMTYP1","DAMSEV1","DAMLOC2","DAMTYP2","DAMSEV2","DECAYCD","STOCKING","WDLDSTEM","VOLCFNET","VOLCFGRS","VOLCSNET","VOLCSGRS","VOLBFNET","VOLBFGRS","VOLCFSND","GROWCFGS","GROWBFSL","GROWCFAL","MORTCFGS","MORTBFSL","MORTCFAL","REMVCFGS","REMVBFSL","REMVCFAL","DIACHECK","MORTYR","SALVCD","UNCRCD","CPOSCD","CLIGHTCD","CVIGORCD","CDENCD","CDIEBKCD","TRANSCD","TREEHISTCD","DIACALC","BHAGE","TOTAGE","CULLDEAD","CULLFORM","CULLMSTOP","CULLBF","CULLCF","BFSND","CFSND","SAWHT","BOLEHT","FORMCL","HTCALC","HRDWD_CLUMP_CD","SITREE","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","MORTCD","HTDMP","ROUGHCULL","MIST_CL_CD","CULL_FLD","RECONCILECD","PREVDIA","FGROWCFGS","FGROWBFSL","FGROWCFAL","FMORTCFGS","FMORTBFSL","FMORTCFAL","FREMVCFGS","FREMVBFSL","FREMVCFAL","P2A_GRM_FLG","TREECLCD_NERS","TREECLCD_SRS","TREECLCD_NCRS","TREECLCD_RMRS","STANDING_DEAD_CD","PREV_STATUS_CD","PREV_WDLDSTEM","TPA_UNADJ","TPAMORT_UNADJ","TPAREMV_UNADJ","TPAGROW_UNADJ","DRYBIO_BOLE","DRYBIO_TOP","DRYBIO_STUMP","DRYBIO_SAPLING","DRYBIO_WDLD_SPP","DRYBIO_BG","CARBON_AG","CARBON_BG","CYCLE","SUBCYCLE","BORED_CD_PNWRS","DAMLOC1_PNWRS","DAMLOC2_PNWRS","DIACHECK_PNWRS","DMG_AGENT1_CD_PNWRS","DMG_AGENT2_CD_PNWRS","DMG_AGENT3_CD_PNWRS","MIST_CL_CD_PNWRS","SEVERITY1_CD_PNWRS","SEVERITY1A_CD_PNWRS","SEVERITY1B_CD_PNWRS","SEVERITY2_CD_PNWRS","SEVERITY2A_CD_PNWRS","SEVERITY2B_CD_PNWRS","SEVERITY3_CD_PNWRS","UNKNOWN_DAMTYP1_PNWRS","UNKNOWN_DAMTYP2_PNWRS","PREV_PNTN_SRS","DISEASE_SRS","DIEBACK_SEVERITY_SRS","DAMAGE_AGENT_CD1","DAMAGE_AGENT_CD2","DAMAGE_AGENT_CD3","CENTROID_DIA","CENTROID_DIA_HT","CENTROID_DIA_HT_ACTUAL","UPPER_DIA","UPPER_DIA_HT","VOLCSSND","DRYBIO_SAWLOG"
"214682664020004","196516281020004","",2002,66,1,10,66007,1,101,1,2,6.5,,1,6042,54,2.4,1,21,1,21,2,30,5,,,,0,,,0,,,,.3162,,,,,,,,,,,,,,,,,,0,,,40,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,,,,,,,,,,,,,"",,,,,,,,74.965282,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"214682700020004","196516281020004","",2002,66,1,10,66007,1,104,1,87,3,,1,6042,54,2.5,1,27,3,27,2,30,4,,,,0,,,0,,,,1.6828,,,,,,,,,,,,,,,,,,0,,,30,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,,,,,,,,,,,,,"",,,,,,,,74.965282,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"214682666020004","196516281020004","",2002,66,1,10,66007,1,105,1,95,1.8,,1,6042,54,3.5,1,30,1,30,2,40,4,,,,0,,,0,,,,2.8159,,,,,,,,,,,,,,,,,,0,,,40,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,,,,,,,,,,,,,"",,,,,,,,74.965282,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"214682672020004","196516281020004","",2002,66,1,10,66007,1,107,1,205,5.2,,1,7282,54,3.7,1,30,2,12,2,20,5,,,,6,2,0,6,21,4,,.6132,,,,,,,,,,,,,,,,,,0,,,50,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,,,,,,,,,,,,,"",,,,,,,,74.965282,,,,,,,,,,0,0,2,1,,,,,50,50,,,,,,,,,,,,,,,,,,,,,,,,
"214682657020004","196516281020004","",2002,66,1,10,66007,1,108,1,245,6.5,,1,6042,54,3.7,1,30,1,30,2,40,4,,,,0,,,0,,,,3.0658,,,,,,,,,,,,,,,,,,0,,,50,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,,,,,,,,,,,,,"",,,,,,,,74.965282,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"214682669020004","196516281020004","",2002,66,1,10,66007,1,109,1,255,6.6,,1,7282,54,3.1,1,30,3,30,2,40,3,,,,0,,,0,,,,4.6774,,,,,,,,,,,,,,,,,,0,,,50,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,,,,,,,,,,,,,"",,,,,,,,74.965282,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"214682661020004","196516281020004","",2002,66,1,10,66007,1,110,1,310,5.8,,1,6042,54,3.3,1,28,3,28,2,40,3,,,,0,,,0,,,,5.1469,,,,,,,,,,,,,,,,,,0,,,60,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,,,,,,,,,,,,,"",,,,,,,,74.965282,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"214682697020004","196516281020004","",2002,66,1,10,66007,1,535,1,2,18.6,,1,7165,54,20,1,37,1,37,2,30,3,,,,0,,,0,,,,6.5072,,46.414123,46.414123,46.414123,46.414123,,,46.414123,,,,,,,,,,1,,,40,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,20,15,46.414123,
"214682676020004","196516281020004","",2002,66,1,10,66007,1,581,1,158,22.6,,1,7627,54,11.3,1,30,1,30,2,40,2,,,,5,2,0,0,,,,2.7166,,8.492819,8.492819,8.492819,8.492819,,,8.492819,,,,,,,,,,0,,,50,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,20,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,50,,,,,,,,,,,,,,,,,,,,,,11,5,8.492819,
"214682663020004","196516281020004","",2002,66,1,10,66007,1,591,1,82,21.3,,1,6042,54,7.9,1,32,1,32,2,30,3,,,,0,,,0,,,,1.571,,4.855862,4.855862,,,,,4.855862,,,,,,,,,,0,,,50,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,6,15,,
"214682688020004","196516281020004","",2002,66,1,10,66007,2,101,1,34,5.8,,1,6042,54,2.9,1,15,3,15,2,40,4,,,,0,,,0,,,,2.1118,,,,,,,,,,,,,,,,,,0,,,50,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,,,,,,,,,,,,,"",,,,,,,,74.965282,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"214682693020004","196516281020004","",2002,66,1,10,66007,2,105,1,138,1.3,,1,7282,54,2.2,1,15,3,15,2,40,4,,,,0,,,0,,,,1.3839,,,,,,,,,,,,,,,,,,0,,,70,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,,,,,,,,,,,,,"",,,,,,,,74.965282,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"214682703020004","196516281020004","",2002,66,1,10,66007,2,106,1,168,.9,,1,7282,54,3.1,1,25,2,11,2,30,5,,,,6,21,4,0,,,,.4677,,,,,,,,,,,,,,,,,,0,,,60,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,,,,,,,,,,,,,"",,,,,,,,74.965282,,,,,,,,,,0,0,2,1,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,
"214682679020004","196516281020004","",2002,66,1,10,66007,2,107,1,232,1.2,,1,6042,54,3.5,1,25,3,25,2,35,3,,,,0,,,0,,,,5.6318,,,,,,,,,,,,,,,,,,0,,,40,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,,,,,,,,,,,,,"",,,,,,,,74.965282,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"214682656020004","196516281020004","",2002,66,1,10,66007,2,110,1,320,5.4,,1,6042,54,1.4,1,15,3,15,2,20,4,,,,0,,,0,,,,.6931,,,,,,,,,,,,,,,,,,0,,,20,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,,,,,,,,,,,,,"",,,,,,,,74.965282,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"214682682020004","196516281020004","",2002,66,1,10,66007,2,531,1,85,17.6,,1,7627,54,6,1,25,3,25,2,40,2,,,,0,,,0,,,,1.0313,,2.480509,2.480509,,,,,2.480509,,,,,,,,,,0,,,50,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,17,,
"214682681020004","196516281020004","",2002,66,1,10,66007,2,562,1,265,4.8,,1,7627,54,7.7,1,28,1,28,2,60,3,,,,0,,,0,,,,1.5106,,3.818916,3.818916,,,,,3.818916,,,,,,,,,,0,,,70,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,20,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,,
"214682680020004","196516281020004","",2002,66,1,10,66007,2,575,1,350,18.6,,1,7627,54,6,1,25,3,25,2,30,3,,,,0,,,0,,,,1.0313,,2.545973,2.545973,,,,,2.545973,,,,,,,,,,0,,,30,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5,14,,
"214682695020004","196516281020004","",2002,66,1,10,66007,2,765,1,130,10.2,,1,7627,54,8.6,1,25,3,25,2,40,3,,,,0,,,0,,,,1.789,,4.129135,4.129135,,,,,4.129135,,,,,,,,,,0,,,40,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5,13,,
"214682685020004","196516281020004","",2002,66,1,10,66007,2,766,1,303,16.2,,1,7627,54,8.5,1,28,3,28,2,50,2,,,,0,,,0,,,,1.7572,,5.183479,5.183479,,,,,5.183479,,,,,,,,,,0,,,60,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5,18,,
"214682686020004","196516281020004","",2002,66,1,10,66007,2,769,1,330,7.7,,1,6042,54,5.8,1,20,3,20,2,30,3,,,,3,2,0,0,,,,.9792,,1.505693,1.505693,,,,,1.505693,,,,,,,,,,0,,,30,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,70,,,,,,,,,,,,,,,,,,,,,,4,10,,
"214682653020004","196516281020004","",2002,66,1,10,66007,3,102,1,55,5.5,,1,6042,54,2.2,1,20,3,20,2,40,4,,,,0,,,0,,,,1.3839,,,,,,,,,,,,,,,,,,0,,,50,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,,,,,,,,,,,,,"",,,,,,,,74.965282,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"214682655020004","196516281020004","",2002,66,1,10,66007,3,104,1,86,3.5,,1,6042,54,3.5,1,25,3,25,2,40,4,,,,0,,,0,,,,2.8159,,,,,,,,,,,,,,,,,,0,,,40,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,,,,,,,,,,,,,"",,,,,,,,74.965282,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"214682704020004","196516281020004","",2002,66,1,10,66007,3,105,1,120,5.6,,1,7282,54,1.5,1,15,3,15,2,60,5,,,,0,,,0,,,,.154,,,,,,,,,,,,,,,,,,0,,,80,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,,,,,,,,,,,,,"",,,,,,,,74.965282,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"214682698020004","196516281020004","",2002,66,1,10,66007,3,106,1,146,.5,,1,6042,54,2.5,1,25,3,25,2,30,4,,,,0,,,0,,,,1.6828,,,,,,,,,,,,,,,,,,0,,,40,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,,,,,,,,,,,,,"",,,,,,,,74.965282,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"214682696020004","196516281020004","",2002,66,1,10,66007,3,107,1,166,3.4,,1,6042,54,1.5,1,15,3,15,2,20,5,,,,0,,,0,,,,.154,,,,,,,,,,,,,,,,,,0,,,20,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,,,,,,,,,,,,,"",,,,,,,,74.965282,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"214682670020004","196516281020004","",2002,66,1,10,66007,3,108,1,173,6.7,,1,6042,54,2.4,1,25,3,25,2,30,4,,,,0,,,0,,,,1.5809,,,,,,,,,,,,,,,,,,0,,,50,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,,,,,,,,,,,,,"",,,,,,,,74.965282,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"214682678020004","196516281020004","",2002,66,1,10,66007,3,109,1,190,4.7,,1,6042,54,1.2,1,15,3,15,2,10,5,,,,0,,,0,,,,.1095,,,,,,,,,,,,,,,,,,0,,,20,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,,,,,,,,,,,,,"",,,,,,,,74.965282,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"214682702020004","196516281020004","",2002,66,1,10,66007,3,114,1,328,6.5,,1,7091,54,2.3,1,20,3,20,2,60,4,,,,0,,,0,,,,1.4813,,,,,,,,,,,,,,,,,,0,,,80,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,,,,,,,,,,,,,"",,,,,,,,74.965282,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"214682690020004","196516281020004","",2002,66,1,10,66007,3,115,1,328,6.5,,1,7091,54,2.3,1,20,3,20,2,60,4,,,,0,,,0,,,,1.4813,,,,,,,,,,,,,,,,,,0,,,80,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,,,,,,,,,,,,,"",,,,,,,,74.965282,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"214682683020004","196516281020004","",2002,66,1,10,66007,3,518,1,78,9.6,,1,7176,54,8.8,1,35,2,20,2,30,5,,,,6,21,8,4,2,0,,.1853,,5.299108,5.344263,,,,,5.299108,,,,,,,,,,0,,,30,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,90,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,50,50,,,,,,,,,,,,,,,,,,,,,8,6,,
"214682675020004","196516281020004","",2002,66,1,10,66007,3,541,1,6,10.4,,1,7165,54,30,1,35,1,35,2,40,3,,,,0,,,0,,,,12.1008,,304.02828,304.02828,304.02828,304.02828,,,304.02828,,,,,,,,,,1,,,50,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,12,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,10,15,304.02828,
"214682671020004","196516281020004","",2002,66,1,10,66007,3,544,1,255,20.5,,1,7627,54,9.9,1,38,1,38,2,50,3,,,,0,,,0,,,,2.2189,,7.85549,7.85549,,,,,7.85549,,,,,,,,,,0,,,60,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,15,,
"214682692020004","196516281020004","",2002,66,1,10,66007,3,586,1,200,13.5,,1,6042,54,6.8,1,35,3,35,2,50,4,,,,0,,,0,,,,.6245,,3.487718,3.487718,,,,,3.487718,,,,,,,,,,0,,,60,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,20,,
"214682660020004","196516281020004","",2002,66,1,10,66007,3,791,1,355,22,,1,7282,54,5.5,1,21,1,21,2,50,3,,,,0,,,0,,,,.9028,,1.584686,1.584686,,,,,1.584686,,,,,,,,,,0,,,60,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,,
"214682694020004","196516281020004","",2002,66,1,10,66007,3,848,1,244,20,,1,7627,54,5.5,1,35,3,35,2,50,3,,,,0,,,0,,,,.9028,,1.584686,1.584686,,,,,1.584686,,,,,,,,,,0,,,60,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,,
"214682667020004","196516281020004","",2002,66,1,10,66007,4,101,1,46,3.8,,1,6042,54,1.1,1,15,3,15,2,30,4,,,,0,,,0,,,,.4792,,,,,,,,,,,,,,,,,,0,,,40,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,,,,,,,,,,,,,"",,,,,,,,74.965282,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"214682687020004","196516281020004","",2002,66,1,10,66007,4,102,1,46,3.8,,1,6042,54,1.3,1,15,3,15,2,40,4,,,,3,3,3,0,,,,.6188,,,,,,,,,,,,,,,,,,0,,,50,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,,,,,,,,,,,,,"",,,,,,,,74.965282,,,,,,,,,,0,0,2,1,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,
"214682691020004","196516281020004","",2002,66,1,10,66007,4,103,1,46,3.8,,1,6042,54,1.1,1,15,3,15,2,30,5,,,,0,,,0,,,,.0958,,,,,,,,,,,,,,,,,,0,,,40,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,,,,,,,,,,,,,"",,,,,,,,74.965282,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"214682674020004","196516281020004","",2002,66,1,10,66007,4,104,1,48,3.7,,1,6042,54,1.4,1,15,3,15,2,20,4,,,,0,,,0,,,,.6931,,,,,,,,,,,,,,,,,,0,,,40,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,,,,,,,,,,,,,"",,,,,,,,74.965282,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"214682658020004","196516281020004","",2002,66,1,10,66007,4,105,1,58,3.8,,1,6042,54,1.5,1,10,3,10,2,30,5,,,,0,,,0,,,,.154,,,,,,,,,,,,,,,,,,0,,,50,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,,,,,,,,,,,,,"",,,,,,,,74.965282,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"214682677020004","196516281020004","",2002,66,1,10,66007,4,107,1,110,4.4,,1,6042,54,2,1,10,3,10,2,30,5,,,,1,2,0,0,,,,.2392,,,,,,,,,,,,,,,,,,0,,,60,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,,,,,,,,,,,,,"",,,,,,,,74.965282,,,,,,,,,,0,0,2,1,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,
"214682701020004","196516281020004","",2002,66,1,10,66007,4,109,1,152,2.9,,1,6042,54,1.9,1,15,3,15,2,50,4,,,,0,,,0,,,,1.1058,,,,,,,,,,,,,,,,,,0,,,70,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,,,,,,,,,,,,,"",,,,,,,,74.965282,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"214682699020004","196516281020004","",2002,66,1,10,66007,4,111,1,176,5,,1,6042,54,1.4,1,10,3,10,2,50,4,,,,0,,,0,,,,.6931,,,,,,,,,,,,,,,,,,0,,,70,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,,,,,,,,,,,,,"",,,,,,,,74.965282,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"214682665020004","196516281020004","",2002,66,1,10,66007,4,114,1,359,22.5,,2,6042,54,5,1,23,1,23,4,,,,,,,,,,,,2,,,1.150511,1.150511,,,,,1.150511,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,99,,,,,,,,,,,,"",,,,,1,,,6.018046,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,,
"214682668020004","196516281020004","",2002,66,1,10,66007,4,512,1,130,3.5,,1,7165,54,15,1,32,1,32,2,80,2,,,,0,,,0,,,,4.1902,,37.472573,37.472573,37.472573,37.472573,,,37.472573,,,,,,,,,,1,,,90,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,14,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,10,20,37.472573,
"214682689020004","196516281020004","",2002,66,1,10,66007,4,583,1,100,21,,1,7627,54,10.3,1,28,1,28,2,50,2,,,,0,,,0,,,,2.3575,,8.60264,8.60264,,,,,8.60264,,,,,,,,,,0,,,60,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,10,11,,
"214682684020004","196516281020004","",2002,66,1,10,66007,4,589,1,175,16.9,,1,6852,53,7.2,1,10,3,10,2,40,3,,,,0,,,0,,,,1.3631,,2.124637,2.124637,,,,,2.124637,,,,,,,,,,0,,,40,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,79.592546,28.53766,8.072841,,,22.929515,58.101524,11.464758,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,,
"214682659020004","196516281020004","",2002,66,1,10,66007,4,593,1,318,20.1,,1,6042,54,5.5,1,20,1,20,2,40,3,,,,0,,,0,,,,.9028,,1.183551,1.183551,,,,,1.183551,,,,,,,,,,0,,,40,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-07-09,"489998","",2015-01-13,"489998",,4.5,,,0,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,,
"214683152020004","196516302020004","",2002,66,1,10,66008,1,24,1,305,15,,1,7412,54,6.6,1,32,1,32,2,40,3,,,,5,2,0,9,24,8,,1.2294,,2.925915,2.925915,,,,,2.925915,,,,,,,,,,0,,,60,,,,,,,,,,,,,,,,,,,,,,1,,"",2014-04-26,"489998","",2015-01-13,"489998",,4.5,,,10,,,,,,,,,,,,"",,,,,,,,6.018046,,,,109.609794,42.243205,11.871355,,,32.460832,81.862177,16.230416,2,1,,,,,10,10,,,,,,,,,,,,,,,,,,,,,6,9,,
"214683166020004","196516302020004","",2002,66,1,10,66008,1,96,1,42,8,,1,8307,54,10,1,40,2,20,2,40,3,,,,5,2,0,6,21,8,,2.3217,,7.936487,8.888089,,,,,7.936487,,,,,,,,,,1,,,60,,,,,,,,,,,,,,,,,,,,,,0,,"",2014-04-26,"489998","",2015-01-13,"489998",,4.5,,,90,,,,,,,,,,,,"",,,,,,,,6.018046,,,,,,,,,,0,0,2,1,,,,,50,50,,,,,,,,,,,,,,,,,,,,,10,7,,
