"CN","PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","CONDID","COND_STATUS_CD","COND_NONSAMPLE_REASN_CD","RESERVCD","OWNCD","OWNGRPCD","FORINDCD","ADFORCD","FORTYPCD","FLDTYPCD","MAPDEN","STDAGE","STDSZCD","FLDSZCD","SITECLCD","SICOND","SIBASE","SISP","STDORGCD","STDORGSP","PROP_BASIS","CONDPROP_UNADJ","MICRPROP_UNADJ","SUBPPROP_UNADJ","MACRPROP_UNADJ","SLOPE","ASPECT","PHYSCLCD","GSSTKCD","ALSTKCD","DSTRBCD1","DSTRBYR1","DSTRBCD2","DSTRBYR2","DSTRBCD3","DSTRBYR3","TRTCD1","TRTYR1","TRTCD2","TRTYR2","TRTCD3","TRTYR3","PRESNFCD","BALIVE","FLDAGE","ALSTK","GSSTK","FORTYPCDCALC","HABTYPCD1","HABTYPCD1_PUB_CD","HABTYPCD1_DESCR_PUB_CD","HABTYPCD2","HABTYPCD2_PUB_CD","HABTYPCD2_DESCR_PUB_CD","MIXEDCONFCD","VOL_LOC_GRP","SITECLCDEST","SITETREE_TREE","SITECL_METHOD","CARBON_DOWN_DEAD","CARBON_LITTER","CARBON_SOIL_ORG","CARBON_STANDING_DEAD","CARBON_UNDERSTORY_AG","CARBON_UNDERSTORY_BG","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE","SOIL_ROOTING_DEPTH_PNW","GROUND_LAND_CLASS_PNW","PLANT_STOCKABILITY_FACTOR_PNW","STND_COND_CD_PNWRS","STND_STRUC_CD_PNWRS","STUMP_CD_PNWRS","FIRE_SRS","GRAZING_SRS","HARVEST_TYPE1_SRS","HARVEST_TYPE2_SRS","HARVEST_TYPE3_SRS","LAND_USE_SRS","OPERABILITY_SRS","STAND_STRUCTURE_SRS","NF_COND_STATUS_CD","NF_COND_NONSAMPLE_REASN_CD","CANOPY_CVR_SAMPLE_METHOD_CD","LIVE_CANOPY_CVR_PCT","LIVE_MISSING_CANOPY_CVR_PCT","NBR_LIVE_STEMS","OWNSUBCD","INDUSTRIALCD_FIADB","RESERVCD_5","ADMIN_WITHDRAWN_CD","CHAINING_CD","LAND_COVER_CLASS_CD","AFFORESTATION_CD","PREV_AFFORESTATION_CD","DWM_FUELBED_TYPCD"
"9165823010661","9165822010661",1985,9,1,1,21,1,1,,1,31,30,,,100,,,0,,,6,,,,0,,"",1,1,1,,0,0,29,5,5,,,,,,,,,,,,,,0,,,,,"","","","","","","","",,,,.268066,6.155982,34.851718,0,.842393,.093599,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9165852010661","9165851010661",1985,9,1,1,24,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9165854010661","9165853010661",1985,9,1,1,25,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9165856010661","9165855010661",1985,9,1,1,28,1,1,,0,46,40,,,100,,,0,,,6,,50,,0,,"",1,1,1,,0,0,29,5,5,,,,,,,,,,,,,,85.5494,,,,,"","","","","","","","",,,,.268066,6.155982,34.851718,0,.842393,.093599,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9165883010661","9165882010661",1985,9,1,1,29,1,1,,0,46,40,,,100,,,0,,,6,,50,,0,,"",1,1,1,,0,0,29,5,5,,,,,,,,,,,,,,91.4761,,,,,"","","","","","","","",,,,.268066,6.155982,34.851718,0,.842393,.093599,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9165898010661","9165897010661",1985,9,1,1,31,1,1,,0,46,40,,,100,,,0,,,6,,50,,0,,"",1,1,1,,0,0,29,5,5,,,,,,,,,,,,,,0,,,,,"","","","","","","","",,,,.268066,6.155982,34.851718,0,.842393,.093599,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9165922010661","9165921010661",1985,9,1,1,64,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9165924010661","9165923010661",1985,9,1,1,65,1,1,,0,46,40,,,800,,,-999,1,,4,,50,,0,,"",1,1,1,,15,327,29,2,2,,,,,,,,,,,,,,97.0241,,,,,"","","","","","","","",,,,2.663603,12.356573,31.026445,2.558643,.697616,.077513,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9165957010661","9165956010661",1985,9,1,1,66,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9165959010661","9165958010661",1985,9,1,1,67,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9165961010661","9165960010661",1985,9,1,1,68,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9165963010661","9165962010661",1985,9,1,1,69,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9165965010661","9165964010661",1985,9,1,1,70,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9165967010661","9165966010661",1985,9,1,1,71,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9165969010661","9165968010661",1985,9,1,1,72,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9165971010661","9165970010661",1985,9,1,1,73,1,1,,0,31,30,,,505,,,-999,1,,5,,50,,0,,"",1,1,1,,15,95,19,1,1,,,,,,,,,,,,,,88.3858,,,,,"","","","","","","","",,,,3.181625,3.657903,23.676674,1.869888,.733382,.081487,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166003010661","9166002010661",1985,9,1,1,74,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166005010661","9166004010661",1985,9,1,1,75,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166007010661","9166006010661",1985,9,1,1,76,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166009010661","9166008010661",1985,9,1,1,77,1,1,,0,46,40,,,801,,,65,1,,4,,50,,0,,"",1,1,1,,18,191,29,3,3,,,,,,,,,,,,,,61.3896,,,,,"","","","","","","","",,,,2.021387,12.219217,31.026445,2.70541,.706848,.078539,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166038010661","9166037010661",1985,9,1,1,78,1,1,,0,46,40,,,505,,,85,1,,5,,50,,0,,"",1,1,1,,22,266,29,2,2,,,,,,,,,,,,,,86.3075,,,,,"","","","","","","","",,,,2.488534,4.307565,23.676674,1.905854,.739038,.082115,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166073010661","9166072010661",1985,9,1,1,79,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166075010661","9166074010661",1985,9,1,1,80,1,1,,0,46,40,,,105,,,85,1,,6,,50,,0,,"",1,1,1,,18,242,29,1,1,,,,,,,,,,,,,,128.6644,,,,,"","","","","","","","",,,,2.676139,6.54835,34.851718,2.467241,.635696,.070633,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166120010661","9166119010661",1985,9,1,1,81,1,1,,0,46,40,,,701,,,-999,2,,6,,50,,0,,"",1,1,1,,0,0,29,4,4,,,,,,,,,,,,,,22.2709,,,,,"","","","","","","","",,,,.785126,3.657903,49.812922,1.685618,.791126,.087903,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166130010661","9166129010661",1985,9,1,1,82,1,1,,0,46,40,,,105,,,-999,1,,6,,50,,0,,"",1,1,1,,26,289,29,2,2,,,,,,,,,,,,,,142.9949,,,,,"","","","","","","","",,,,3.164087,6.155982,34.851718,2.528019,.628642,.069849,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166182010661","9166181010661",1985,9,1,1,83,1,1,,0,46,40,,,520,,,45,1,,4,,50,,0,,"",1,1,1,,8,360,39,4,2,,,,,,,,,,,,,,55.1279,,,,,"","","","","","","","",,,,1.61269,2.816757,23.676674,1.4906,.759964,.08444,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166209010661","9166208010661",1985,9,1,1,84,1,1,,0,46,40,,,800,,,45,1,,5,,50,,0,,"",1,1,1,,5,75,29,2,2,,,,,,,,,,,,,,85.6762,,,,,"","","","","","","","",,,,2.499726,10.240484,31.026445,3.130721,.697755,.077528,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166242010661","9166241010661",1985,9,1,1,85,1,1,,0,32,30,,,505,,,-999,1,,6,,50,,0,,"",1,1,1,,24,37,29,3,3,,,,,,,,,,,,,,74.7552,,,,,"","","","","","","","",,,,2.754064,3.657903,23.676674,1.823162,.739636,.082182,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166266010661","9166265010661",1985,9,1,1,86,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166268010661","9166267010661",1985,9,1,1,87,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166270010661","9166269010661",1985,9,1,1,88,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166272010661","9166271010661",1985,9,1,1,89,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166274010661","9166273010661",1985,9,1,1,90,1,1,,0,46,40,,,800,,,45,1,,5,,50,,0,,"",1,1,1,,20,84,29,2,1,,,,,,,,,,,,,,101.131,,,,,"","","","","","","","",,,,2.646696,10.240484,31.026445,3.10029,.69443,.077159,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166316010661","9166315010661",1985,9,1,1,91,1,1,,0,32,30,,,800,,,85,1,,5,,50,,0,,"",1,1,1,,4,0,29,2,2,,,,,,,,,,,,,,117.347,,,,,"","","","","","","","",,,,3.124167,13.680735,31.026445,3.319163,.682359,.075818,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166374010661","9166373010661",1985,9,1,1,92,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166376010661","9166375010661",1985,9,1,1,93,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166378010661","9166377010661",1985,9,1,1,94,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166380010661","9166379010661",1985,9,1,1,95,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166382010661","9166381010661",1985,9,1,1,96,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166384010661","9166383010661",1985,9,1,1,97,1,1,,1,46,40,,,800,,,65,1,,6,,,,0,,"",1,1,1,,15,180,29,3,2,,,,,,,,,,,,,,124.2976,,,,,"","","","","","","","",,,,3.82011,12.219217,31.026445,3.216565,.671952,.074661,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166417010661","9166416010661",1985,9,1,1,98,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166419010661","9166418010661",1985,9,1,1,99,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166421010661","9166420010661",1985,9,1,1,100,1,1,,0,46,40,,,809,,,65,1,,6,,50,,0,,"",1,1,1,,0,0,29,1,1,,,,,,,,,,,,,,116.1767,,,,,"","","","","","","","",,,,3.129766,12.219217,31.026445,3.261084,.682666,.075852,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166461010661","9166460010661",1985,9,1,1,101,1,1,,0,46,40,,,506,,,-999,1,,5,,50,,0,,"",1,1,1,,0,0,29,1,1,,,,,,,,,,,,,,45.2724,,,,,"","","","","","","","",,,,1.468884,3.657903,23.676674,1.572322,.76928,.085476,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166483010661","9166482010661",1985,9,1,1,102,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166485010661","9166484010661",1985,9,1,1,103,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166487010661","9166486010661",1985,9,1,1,104,1,1,,1,32,30,,,506,,,0,,,6,,,,0,,"",1,1,1,,0,0,,5,5,,,,,,,,,,,,,,0,,,,,"","","","","","","","",,,,.308931,3.657903,23.676674,0,.825743,.091749,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166489010661","9166488010661",1985,9,1,1,899,1,1,,1,31,30,,,506,,,0,,,6,,,,0,,"",1,1,1,,0,0,,5,5,,,,,,,,,,,,,,0,,,,,"","","","","","","","",,,,.308931,3.657903,23.676674,0,.825743,.091749,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166491010661","9166490010661",1985,9,1,1,999,1,1,,0,46,40,,,999,,,0,,,7,,,,0,,"",1,1,1,,0,0,,5,5,,,,,,,,,,,,,,0,,,,,"","","","","","","","",,,,.308931,2.141211,44.190456,1.282942,.810948,.090105,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166493010661","9166492010661",1985,9,1,3,1,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166495010661","9166494010661",1985,9,1,3,2,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166497010661","9166496010661",1985,9,1,3,3,1,2,,,46,40,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166500010661","9166499010661",1985,9,1,3,6,1,1,,0,46,40,,,100,,,0,,,6,,50,,0,,"",1,1,1,,0,0,29,5,5,,,,,,,,,,,,,,49.1689,,,,,"","","","","","","","",,,,.268066,6.155982,34.851718,0,.842393,.093599,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166516010661","9166515010661",1985,9,1,3,12,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166518010661","9166517010661",1985,9,1,3,13,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"9166520010661","9166519010661",1985,9,1,3,14,1,1,,0,46,40,,,100,,,0,,,6,,50,,0,,"",1,1,1,,0,0,29,5,5,,,,,,,,,,,,,,118.0602,,,,,"","","","","","","","",,,,.268066,6.155982,34.851718,0,.842393,.093599,"",2003-09-26,"10661","",2009-10-28,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
