"CN","PLT_CN","PREV_TRE_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","SUBP","TREE","CONDID","AZIMUTH","DIST","PREVCOND","STATUSCD","SPCD","SPGRPCD","DIA","DIAHTCD","HT","HTCD","ACTUALHT","TREECLCD","CR","CCLCD","TREEGRCD","AGENTCD","CULL","DAMLOC1","DAMTYP1","DAMSEV1","DAMLOC2","DAMTYP2","DAMSEV2","DECAYCD","STOCKING","WDLDSTEM","VOLCFNET","VOLCFGRS","VOLCSNET","VOLCSGRS","VOLBFNET","VOLBFGRS","VOLCFSND","GROWCFGS","GROWBFSL","GROWCFAL","MORTCFGS","MORTBFSL","MORTCFAL","REMVCFGS","REMVBFSL","REMVCFAL","DIACHECK","MORTYR","SALVCD","UNCRCD","CPOSCD","CLIGHTCD","CVIGORCD","CDENCD","CDIEBKCD","TRANSCD","TREEHISTCD","DIACALC","BHAGE","TOTAGE","CULLDEAD","CULLFORM","CULLMSTOP","CULLBF","CULLCF","BFSND","CFSND","SAWHT","BOLEHT","FORMCL","HTCALC","HRDWD_CLUMP_CD","SITREE","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","MORTCD","HTDMP","ROUGHCULL","MIST_CL_CD","CULL_FLD","RECONCILECD","PREVDIA","FGROWCFGS","FGROWBFSL","FGROWCFAL","FMORTCFGS","FMORTBFSL","FMORTCFAL","FREMVCFGS","FREMVBFSL","FREMVCFAL","P2A_GRM_FLG","TREECLCD_NERS","TREECLCD_SRS","TREECLCD_NCRS","TREECLCD_RMRS","STANDING_DEAD_CD","PREV_STATUS_CD","PREV_WDLDSTEM","TPA_UNADJ","TPAMORT_UNADJ","TPAREMV_UNADJ","TPAGROW_UNADJ","DRYBIO_BOLE","DRYBIO_TOP","DRYBIO_STUMP","DRYBIO_SAPLING","DRYBIO_WDLD_SPP","DRYBIO_BG","CARBON_AG","CARBON_BG","CYCLE","SUBCYCLE","BORED_CD_PNWRS","DAMLOC1_PNWRS","DAMLOC2_PNWRS","DIACHECK_PNWRS","DMG_AGENT1_CD_PNWRS","DMG_AGENT2_CD_PNWRS","DMG_AGENT3_CD_PNWRS","MIST_CL_CD_PNWRS","SEVERITY1_CD_PNWRS","SEVERITY1A_CD_PNWRS","SEVERITY1B_CD_PNWRS","SEVERITY2_CD_PNWRS","SEVERITY2A_CD_PNWRS","SEVERITY2B_CD_PNWRS","SEVERITY3_CD_PNWRS","UNKNOWN_DAMTYP1_PNWRS","UNKNOWN_DAMTYP2_PNWRS","PREV_PNTN_SRS","DISEASE_SRS","DIEBACK_SEVERITY_SRS","DAMAGE_AGENT_CD1","DAMAGE_AGENT_CD2","DAMAGE_AGENT_CD3","CENTROID_DIA","CENTROID_DIA_HT","CENTROID_DIA_HT_ACTUAL","UPPER_DIA","UPPER_DIA_HT","VOLCSSND","DRYBIO_SAWLOG"
"249762198010854","249636284010854","",2004,78,1,10,189,1,1,1,24,3.4,,1,873,54,2.6,1,14,1,14,3,50,3,,,,,,,,,,,8.5714,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",,5.8,,,,,2.6,,,,,,,,,,"",,3,,,,,,74.965282,,,,,,,16.160823,,3.515091,8.080412,1.757546,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"249762197010854","249636284010854","",2004,78,1,10,189,1,2,1,141,5.3,,1,873,54,4.7,1,15,1,15,3,25,3,,,,,,,,,,,8.5714,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",,4,,,,,4.7,,,,,,,,,,"",,3,,,,,,74.965282,,,,,,,71.302913,,14.472001,35.651457,7.236001,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"249763203010854","249636284010854","",2004,78,1,10,189,1,3,1,246,2.1,,1,7565,54,1.1,1,8,1,8,3,20,4,,,,,,,,,,,4.2857,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",,,,,,,1.1,,,,,,,,,,"",,3,,,,,,74.965282,,,,,,,1.714474,,.491275,.857237,.245638,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"249763202010854","249636284010854","",2004,78,1,10,189,1,4,1,259,4.4,,1,7565,54,1,1,11,1,11,3,20,3,,,,,,,,,,,8.5714,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",,,,,,,1,,,,,,,,,,"",,3,,,,,,74.965282,,,,,,,1.302098,,.399217,.651049,.199609,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"254353394010854","249636284010854","",2004,78,1,10,189,2,1,1,58,1.4,,1,8829,54,2.1,1,16,1,16,3,40,3,,,,,,,,,,,4.2254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",,,,,,,2.1,,,,,,,,,,"",,3,,,,,,74.965282,,,,,,,9.412056,,2.129897,4.706028,1.064949,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"254353395010854","249636284010854","",2004,78,1,10,189,2,2,1,71,1.8,,1,8829,54,1.4,1,16,1,16,3,30,3,,,,,,,,,,,4.2254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",,,,,,,1.4,,,,,,,,,,"",,3,,,,,,74.965282,,,,,,,3.30291,,.839954,1.651455,.419977,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"254353396010854","249636284010854","",2004,78,1,10,189,2,3,1,72,1.8,,1,8829,54,1.9,1,17,1,17,3,35,3,,,,,,,,,,,4.2254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",,,,,,,1.9,,,,,,,,,,"",,3,,,,,,74.965282,,,,,,,7.292286,,1.688127,3.646143,.844064,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"254353397010854","249636284010854","",2004,78,1,10,189,2,4,1,75,1.8,,1,8829,54,2,1,16,1,16,3,35,3,,,,,,,,,,,4.2254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",,,,,,,2,,,,,,,,,,"",,3,,,,,,74.965282,,,,,,,8.312655,,1.901327,4.156328,.950664,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"254353388010854","249636284010854","",2004,78,1,10,189,2,5,1,96,1.5,,1,8829,54,1.4,1,17,1,17,3,40,3,,,,,,,,,,,4.2254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",,,,,,,1.4,,,,,,,,,,"",,3,,,,,,74.965282,,,,,,,3.30291,,.839954,1.651455,.419977,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"254353389010854","249636284010854","",2004,78,1,10,189,2,6,1,98,1.4,,1,8829,54,1.3,1,15,1,15,3,40,3,,,,,,,,,,,4.2254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",,,,,,,1.3,,,,,,,,,,"",,3,,,,,,74.965282,,,,,,,2.711585,,.711198,1.355793,.355599,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
